local_queue,uav_queue,energy_user,energy_uav,delay,weightedE,off_b,local_a,remote_c,time
153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.75555682182312
306.0,0.0,0.0006112374022366073,0.0,1.4917460317460318,0.0006112374022366073,93.71428571428571,19.857142857142858,0.0,158.75555682182312
345.42857142857144,93.71428571428571,0.0008392415183708454,0.0,1.7714285714285711,0.0008392415183708454,87.0,20.142857142857142,0.0,158.75555682182312
390.85714285714283,180.71428571428572,0.0011428426778634815,0.0,2.014857142857143,0.0011428426778634815,75.0,26.428571428571427,0.0,158.75555682182312
430.57142857142856,255.71428571428572,0.0008026709123044307,0.0,2.1865079365079363,0.0008026709123044307,88.57142857142857,27.571428571428573,0.0,158.75555682182312
461.57142857142856,344.2857142857143,0.0003065425865478824,0.07480198694560092,2.380816326530612,0.0025506021949159097,49.142857142857146,0.0,160.28571428571428,158.75555682182312
563.7142857142857,233.14285714285714,0.0016116796301897187,0.0008804267857142858,2.601309523809524,0.0016380924337611473,93.28571428571429,31.857142857142858,11.285714285714286,158.75555682182312
583.5714285714286,315.14285714285717,0.00046399944059682117,0.06326153035133947,2.7795767195767196,0.0023618453511370053,65.85714285714286,0.0,163.42857142857142,158.75555682182312
669.0,217.57142857142858,0.0016536854749926845,0.0026944849513699663,2.990476190476191,0.0017345200235337839,87.0,35.714285714285715,16.428571428571427,158.75555682182312
699.0,288.14285714285717,0.0019008171201218141,0.003114329760739313,3.148138528138528,0.0019942470129439933,107.28571428571429,35.42857142857143,17.142857142857142,158.75555682182312
700.7142857142857,378.2857142857143,0.00199681558156509,0.0033757933994185427,3.4861471861471856,0.0020980893835476464,99.0,35.0,17.714285714285715,158.75555682182312
713.0,459.57142857142856,0.002122140983407665,0.0034644975803462424,3.7382683982683984,0.0022260759108180517,102.28571428571429,35.142857142857146,17.857142857142858,158.75555682182312
721.4285714285714,544.0,0.00040984785353005145,0.14248218771823762,4.00995670995671,0.00468431348507718,38.42857142857143,0.0,214.0,158.75555682182312
831.8571428571429,368.42857142857144,0.00228956993759478,0.00340527620754362,4.304935064935065,0.0023917282238210885,103.14285714285714,39.42857142857143,17.714285714285715,158.75555682182312
838.1428571428571,453.85714285714283,0.0024666755249903548,0.0034942356559954438,4.547359307359307,0.0025715025946702183,117.0,38.857142857142854,17.857142857142858,158.75555682182312
819.4285714285714,553.0,0.0005135403213682999,0.14179076469847413,4.787705627705628,0.004767263262322523,59.57142857142857,0.0,218.71428571428572,158.75555682182312
911.7142857142857,393.85714285714283,0.00257464360560377,0.004684938016120127,5.038528138528138,0.002715191746087374,86.0,41.285714285714285,19.714285714285715,158.75555682182312
936.1428571428571,460.14285714285717,0.0006825093003094025,0.10625384293470394,5.273852813852813,0.0038701245883505206,74.71428571428571,0.0,200.28571428571428,158.75555682182312
1012.1428571428571,334.57142857142856,0.002770006069766115,0.005668819119012498,5.514891774891775,0.0029400706433364903,96.14285714285714,43.857142857142854,21.0,158.75555682182312
1016.0,409.7142857142857,0.002804815107584019,0.007314285714285715,5.705800865800866,0.00302424367901259,102.0,43.57142857142857,22.857142857142858,158.75555682182312
1021.2857142857143,488.85714285714283,0.0028457687889580333,0.006750363501872136,5.903376623376623,0.0030482796940141973,101.85714285714286,43.285714285714285,22.285714285714285,158.75555682182312
1032.7142857142858,568.4285714285714,0.0028672208976530814,0.007776157913597391,6.104935064935064,0.0031005056350610033,100.42857142857143,43.42857142857143,23.285714285714285,158.75555682182312
1040.7142857142858,645.5714285714286,0.0005787982479830238,0.17844159684368543,6.325454545454545,0.005932046153293585,63.857142857142854,0.0,236.28571428571428,158.75555682182312
1131.0,473.14285714285717,0.003139458708961316,0.00793219833609553,6.53948051948052,0.003377424659044182,100.14285714285714,46.42857142857143,23.428571428571427,158.75555682182312
1135.857142857143,549.8571428571429,0.0008612649056989149,0.14060307827357382,6.743290043290044,0.005079357253906129,66.42857142857143,0.0,217.57142857142858,158.75555682182312
1215.2857142857142,398.7142857142857,0.003338530003509706,0.005738948346231505,7.012294372294372,0.0035106984538966516,97.85714285714286,48.0,21.142857142857142,158.75555682182312
1222.857142857143,475.42857142857144,0.0032906298661082,0.00382688665215573,7.220779220779221,0.003405436465672873,72.57142857142857,47.57142857142857,18.428571428571427,158.75555682182312
1256.7142857142858,529.5714285714286,0.0034270346458200617,0.013297473319177045,7.4197402597402595,0.003825958845395373,98.71428571428571,49.142857142857146,27.857142857142858,158.75555682182312
1265.142857142857,600.4285714285714,0.0009701640218856893,0.15873925457080285,7.595064935064935,0.005732341659009774,70.85714285714286,0.0,228.85714285714286,158.75555682182312
1340.0,442.42857142857144,0.003648001334454641,0.007659807638656762,7.820692640692641,0.0038777955636143434,97.42857142857143,50.285714285714285,23.142857142857142,158.75555682182312
1350.4285714285713,516.7142857142857,0.0036529059923706233,0.010998181667894017,8.027792207792208,0.003982851442407444,95.28571428571429,50.42857142857143,26.142857142857142,158.75555682182312
1348.4285714285713,585.8571428571429,0.0036588669231523946,0.013624260009019605,8.215324675324675,0.004067594723422983,99.57142857142857,50.57142857142857,28.142857142857142,158.75555682182312
1354.2857142857142,657.2857142857143,0.003620213722031391,0.010094516296448251,8.411168831168832,0.003923049210924839,95.85714285714286,50.42857142857143,25.428571428571427,158.75555682182312
1355.857142857143,727.7142857142857,0.0009204753092178064,0.21027827527443513,8.55904761904762,0.007228823567450859,78.28571428571429,0.0,252.14285714285714,158.75555682182312
