local_queue,uav_queue,energy_user,energy_uav,delay,weightedE,off_b,local_a,remote_c
0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0
151.7,0.0,0.006917069909172372,0.0,2.1056666666666666,0.006917069909172372,103.0,32.7,0.0
197.5,103.0,0.006716603100000345,0.0440752175,3.1759999999999997,0.011124124850000344,93.8,16.7,103.0
225.5,93.8,0.0065181142084369415,0.02822325875,3.4578333333333333,0.009340440083436943,104.8,3.7,83.5
255.3,115.1,0.009497497092084497,0.025905567500000004,3.762043010752688,0.012088053842084497,112.2,20.0,98.2
260.4,129.1,0.00935446690934204,0.0358927875,3.7448888888888883,0.01294374565934204,116.3,20.0,111.6
243.7,133.8,0.006312361360592426,0.03494042875000001,4.209892760254123,0.009806404235592427,78.0,10.0,119.9
357.7,91.9,0.011251988886575868,0.014301341250000002,3.4407642642642644,0.012682123011575869,117.3,50.0,56.7
349.2,152.5,0.00831442207930723,0.08827917125,4.445420925495135,0.01714233920430723,96.1,10.0,152.5
356.3,96.1,0.00954838323593687,0.0175276675,4.304300397250141,0.011301149985936869,101.0,20.0,70.4
406.0,126.7,0.01149211538258298,0.0141850225,3.534938442109359,0.01291061763258298,110.1,60.0,56.0
417.3,180.8,0.009019679395100972,0.11732893375000002,4.317540067408893,0.020752572770100973,101.3,30.0,154.1
430.8,128.0,0.01127624029632636,0.014414601250000002,3.9604163999605313,0.012717700421326358,114.0,50.0,46.1
429.6,195.9,0.009787596921247699,0.08796004000000002,4.991096147290104,0.0185836009212477,120.8,10.0,171.8
437.9,144.9,0.011262402489899955,0.01451700125,4.122468025967045,0.012714102614899955,121.9,50.0,66.1
385.4,200.7,0.008787521479523577,0.10124694875,4.739236131253664,0.01891221635452358,87.3,30.0,151.3
374.2,136.7,0.009632813809113688,0.05527175875000001,5.117575065383347,0.015159989684113685,120.1,10.0,136.7
423.5,120.1,0.010754618872137786,0.013803480000000002,4.536528949790685,0.012134966872137786,111.7,39.3,64.8
408.2,167.0,0.0112834198167065,0.031983076250000006,4.0294674210333445,0.014481727441706501,112.7,59.3,73.9
368.8,205.8,0.006993105456347665,0.13920734000000004,5.529239758789947,0.020913839456347665,83.5,0.0,204.4
433.1,84.9,0.011233035451285936,0.01047118375,4.316423879169949,0.012280153826285934,119.3,50.0,59.3
385.0,144.9,0.008032304249939632,0.09006811875000001,5.569146928414763,0.01703911612493963,99.9,0.0,144.9
407.8,99.9,0.008602309183440966,0.01393330625,4.906178142408452,0.009995639808440968,102.8,24.2,64.9
460.0,137.8,0.010475613905424173,0.012888441249999999,4.421205273969002,0.011764458030424174,107.7,50.0,52.7
441.1,192.8,0.008983782036652874,0.09738117250000003,5.646751990397453,0.018721899286652875,111.7,0.0,192.8
496.4,111.7,0.011230515100040972,0.01041165,4.482682791316007,0.012271680100040972,113.8,50.0,51.0
491.8,174.5,0.00979278128669896,0.07834662,4.9791625654583775,0.017627443286698963,104.6,30.0,137.4
508.6,141.7,0.010729235808359204,0.0255782675,4.827900798658828,0.013287062558359205,111.0,39.2,88.0
472.7,164.7,0.010397662879143319,0.034972221250000005,4.634189224675081,0.013894885004143317,123.0,46.8,88.1
450.9,199.6,0.009610018456864138,0.12977961500000001,5.806182643004507,0.02258797995686414,119.9,0.0,199.6
469.1,119.9,0.01038208184062952,0.0088441525,4.4453525693393905,0.011266497090629522,116.8,54.8,48.2
417.3,188.5,0.010744642089684273,0.004170903750000001,3.9154614808634802,0.011161732464684274,108.5,70.5,23.7
396.6,273.3,0.006228524192057327,0.19644117875000003,5.884502968738885,0.025872642067057333,82.5,0.0,223.3
472.3,132.5,0.01073849161020315,0.04699621375,5.1894002260788445,0.015438112985203154,122.2,30.0,97.1
469.4,157.6,0.011519329517485234,0.023162814999999996,4.44870960136912,0.013835611017485233,108.1,60.0,65.0
431.3,200.7,0.009074499084267738,0.13124836125,5.9459387436604505,0.02219933520926774,117.5,0.0,200.7
479.0,117.5,0.01100764531025977,0.013456922500000001,4.996150576695935,0.01235333756025977,125.5,40.0,64.4
474.7,178.6,0.010786426829974502,0.06743547875000001,5.289253435528187,0.017529974704974503,122.1,30.0,133.9
422.1,166.8,0.010480995241896045,0.05052283625,5.515347055628399,0.015533278866896047,123.0,20.0,135.7
405.4,154.1,0.010707830988441833,0.03451815625,5.2805073334701955,0.014159646613441833,115.8,30.0,109.7
426.9,160.2,0.010558254049861285,0.046859397500000004,5.5089718147029405,0.015244193799861286,121.2,20.0,133.6
473.1,147.8,0.010898851281952263,0.01946554625,4.796196816118832,0.012845405906952262,113.6,50.0,72.7
424.1,188.7,0.00826390361883599,0.09235452499999999,5.739394422484613,0.017499356118835994,100.9,10.0,175.0
465.1,114.6,0.011297523537532692,0.010416893750000003,4.771274485126819,0.01233921291253269,114.2,50.0,42.1
438.9,186.7,0.00841631910998492,0.09492837875000001,6.011028648359917,0.017909156984984926,109.6,0.0,186.7
461.2,109.6,0.01087709539936662,0.009879625000000001,4.613167172233014,0.011865057899366618,112.4,60.0,50.0
417.4,172.0,0.008785884637365245,0.11782143750000003,5.7745055577566005,0.020568028387365246,106.8,10.0,159.6
474.3,119.2,0.010997379372673572,0.018612277500000003,5.08128188502108,0.012858607122673574,117.1,40.0,81.0
437.0,155.3,0.010775138988192167,0.04846275,5.328543828295887,0.015621413988192168,126.8,30.0,118.2
448.9,163.9,0.00915691836431413,0.06901256375,6.02867350104415,0.016058174739314125,119.2,0.0,163.9
527.8,119.2,0.011530093910359559,0.01041945,4.604520684222872,0.01257203891035956,120.6,60.0,51.0
468.7,188.8,0.007447117618571038,0.13145826000000002,5.5732387706422895,0.02059294361857104,76.8,20.0,160.8
526.0,104.8,0.011032868826732887,0.015176082500000004,5.115232092841407,0.012550477076732885,120.6,40.0,61.0
521.3,164.4,0.011533787108668528,0.0308374325,4.659605117966746,0.014617530358668529,106.0,60.0,60.4
501.3,210.0,0.010251652533964147,0.13377706375000004,5.853697626233897,0.02362935890896415,122.6,10.0,197.9
559.1,134.7,0.011225110525042806,0.014815662500000002,4.9123348918892615,0.012706676775042804,118.8,50.0,66.4
531.0,187.1,0.010501038876547764,0.09477366750000002,5.652546061566396,0.019978405626547763,121.4,20.0,161.4
611.4,147.1,0.01151870410286782,0.017274398750000003,4.71360807167804,0.013246143977867822,119.1,60.0,59.5
546.2,206.7,0.009413924978510744,0.13989419750000004,5.687775103691865,0.023403344728510748,106.4,20.0,174.4
603.8,138.7,0.011245549908890111,0.0224984825,4.993055286528465,0.013495398158890112,116.1,50.0,76.6
588.3,178.2,0.010788784529280854,0.07446973625000002,5.5054675153199755,0.018235758154280857,124.4,30.0,136.9
586.2,165.7,0.011273511994019304,0.025449145000000006,5.026133809951325,0.013818426494019303,119.8,50.0,70.4
554.0,215.1,0.010238866187772219,0.12835310875,5.99937718281497,0.023074177062772226,120.2,10.0,199.7
554.4,135.6,0.011261898832640007,0.0152641325,5.0577169169981415,0.012788312082640007,117.3,50.0,67.0
489.4,185.9,0.011271536066039214,0.04036080375,5.072779960188173,0.015307616441039219,118.1,50.0,86.7
445.6,217.3,0.009103143329266778,0.13822710000000002,6.056773718288633,0.022925853329266777,106.9,10.0,204.6
500.1,119.6,0.011536212318207131,0.01228319875,4.854032471335133,0.012764532193207135,113.9,60.0,53.9
474.6,179.6,0.010123682934073218,0.1254498775,5.5936716993862445,0.022668670684073224,116.2,30.0,153.8
481.7,142.0,0.011022928336340262,0.033849473750000005,5.366908619983057,0.014407875711340262,117.5,40.0,97.9
465.7,161.6,0.011029026716236448,0.05703938875000001,5.362435116771943,0.016732965591236448,112.7,40.0,117.5
481.6,156.8,0.011272095951213345,0.0246359775,5.09833021795388,0.013735693701213348,119.7,50.0,67.2
461.3,209.3,0.008634245486482697,0.12500741125,6.309394065701009,0.0211349866114827,109.8,0.0,209.3
464.2,109.8,0.01129731088329724,0.0116639425,5.103964044450081,0.012463705133297242,115.5,50.0,61.4
409.0,163.9,0.009488985725247432,0.0829306275,5.8291167210394885,0.017782048475247433,105.2,20.0,140.4
488.6,128.7,0.011278536289817996,0.017075641250000002,5.117490585800865,0.012986100414817995,118.2,50.0,60.1
455.9,186.8,0.008142674866688803,0.10013239,6.3107076039614975,0.018155913866688803,106.1,0.0,186.8
514.1,106.1,0.011496592046502965,0.010928111250000002,4.904378487066273,0.012589403171502964,111.7,60.0,51.3
493.2,166.5,0.011226323613328296,0.11018117125000002,5.136101742376772,0.0222444407383283,121.1,50.0,121.7
499.6,165.9,0.010956875934427013,0.07914314125000001,5.377076831823599,0.018871190059427015,115.2,40.0,110.3
470.4,170.8,0.010221916119203329,0.056869705000000007,5.620274877978991,0.01590888661920333,122.3,30.0,123.8
470.8,169.3,0.011739463371633365,0.016803810000000002,4.648975288849133,0.013419844371633367,111.0,70.0,46.2
441.1,234.1,0.008448129201719964,0.14937406625000002,6.335935159780824,0.023385535826719966,112.6,0.0,213.1
509.3,133.6,0.011810656259507358,0.006905520000000001,4.405570405672129,0.012501208259507356,105.8,80.0,27.6
426.4,211.8,0.008765855063333052,0.09244033875000002,5.59924097667747,0.01800988893833306,86.9,30.0,134.1
439.5,164.6,0.011238386307920758,0.022246863750000002,5.146475131735757,0.01346307268292076,110.6,50.0,71.7
403.4,203.5,0.007454327214512,0.11462481125000001,6.352648598563916,0.018916808339512002,100.3,0.0,203.5
