local_queue,uav_queue,energy_user,energy_uav,delay,weightedE,off_b,local_a,remote_c
0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0
141.5,0.0,0.005588910141941468,0.0,1.971666666666667,0.005588910141941468,95.2,33.6,0.0
195.3,95.2,0.006389553540369841,0.04951972000000001,2.948444444444445,0.01134152554036984,88.1,12.3,80.6
293.5,102.7,0.011271813182815988,0.016141148750000004,3.1505,0.01288592805781599,112.8,50.0,58.9
301.2,156.6,0.00924625661927008,0.07382449125,4.138588050314465,0.016628705744270077,109.7,10.0,135.9
372.3,130.4,0.011525833525988589,0.01189841875,3.274363877822045,0.012715675400988589,113.2,60.0,53.3
340.5,190.3,0.010536158472949933,0.13609309500000003,4.480828020059291,0.024145467972949936,131.3,20.0,177.0
337.6,144.6,0.010003182371425813,0.01155468375,3.3185332071267326,0.011158650746425813,114.5,63.5,33.3
264.1,225.8,0.005269869080703491,0.13025539250000004,4.987080547754884,0.01829540833070349,56.5,10.0,183.4
305.6,98.9,0.01048608653953066,0.015246078750000003,3.827892624571046,0.01201069441453066,116.0,47.1,53.7
300.3,161.2,0.009513366014293331,0.08391257375000001,4.690837068361235,0.01790462338929333,106.5,20.0,133.3
320.2,134.4,0.011725375066275027,0.01211148875,3.5453851228960422,0.01293652394127503,105.9,70.0,43.9
312.7,196.4,0.007462105639234563,0.11692696750000002,4.838004591040827,0.019154802389234567,76.0,20.0,148.4
376.4,124.0,0.011714800951794311,0.00796887,3.2973712834512603,0.012511687951794312,95.2,80.0,29.4
317.7,189.8,0.008768675151923673,0.08871470125000003,4.69690793511779,0.017640145276923678,87.4,30.0,124.7
340.4,152.5,0.011511199199209385,0.0187705375,3.885605433883774,0.013388252949209386,112.0,60.0,50.6
363.1,213.9,0.010742493131609274,0.13161327750000001,4.7562645094122935,0.02390382088160927,116.0,30.0,164.4
373.2,165.5,0.01174267559987272,0.017266793750000002,3.745862803541727,0.013469354974872718,106.0,70.0,49.3
326.8,222.2,0.007479415194183307,0.13133160000000002,5.080358821311814,0.020612575194183313,75.0,20.0,174.0
391.6,123.2,0.011759962280959062,0.010163158750000002,3.725578788412343,0.012776278155959062,112.2,70.0,40.7
359.4,194.7,0.008502404232114182,0.12467212625000004,5.12768058624688,0.020969616857114185,95.9,20.0,166.9
379.6,123.7,0.010763600480592639,0.01204737875,3.7980202698410346,0.011968338355592639,74.9,70.0,36.7
372.4,161.9,0.009475326206001462,0.09396697375000003,5.110896867308478,0.018872023581001464,105.5,20.0,125.3
387.8,142.1,0.010824642434403769,0.03469338125,4.74208836912162,0.014293980559403768,118.1,40.0,91.3
347.9,168.9,0.008547725584245403,0.0671262425,5.202918436559446,0.015260349834245405,87.5,20.0,148.0
380.5,108.4,0.011525210899137422,0.01099258875,4.143977573638334,0.012624469774137424,116.7,60.0,42.9
344.9,182.2,0.009781993392609255,0.12996303999999997,4.915124474413409,0.022778297392609254,106.9,30.0,152.0
343.1,137.1,0.01153506041774155,0.025306580000000002,4.126914689053226,0.014065718417741551,116.7,60.0,67.6
351.9,186.2,0.009456066587963911,0.13384199625,5.2131803404814345,0.022840266212963915,103.0,20.0,165.9
416.1,123.3,0.011612303135091198,0.011748868749999999,3.939368071533545,0.012787190010091199,105.2,70.0,33.5
371.2,195.0,0.008153920709966431,0.12334099375000003,5.502211888020869,0.02048802008496644,92.6,10.0,164.9
428.1,122.7,0.011044702094404607,0.009747921250000003,4.180478094770949,0.012019494219404608,115.4,58.6,43.1
429.0,195.0,0.00745022447991993,0.14522586875000004,5.78104420726838,0.021972811354919932,97.5,0.0,193.3
492.1,99.2,0.010266076873268757,0.007498575,4.229073662190233,0.011015934373268758,115.7,52.5,37.8
484.8,177.1,0.009748089847667583,0.12419771625,5.072821635845464,0.022167861472667586,98.5,30.0,139.5
