local_queue,uav_queue,energy_user,energy_uav,delay,weightedE
0.0,0.0,0.0,0.0,1.8,0.0
74.5,0.0,0.0009561430879252965,0.0,2.213888888888889,0.0009561430879252965
122.3,50.8,0.0013720972237916747,0.00216,1.7962962962962963,0.0015880972237916745
106.2,94.3,0.0015168445376889505,0.00105992,2.0302777777777776,0.0016228365376889503
138.0,108.0,0.0024136041712266945,0.00445152375,2.283777777777778,0.002858756546226694
131.3,135.0,0.0014244411334613538,0.0330176,2.14962962962963,0.004726201133461354
157.1,109.8,0.0030066721848071034,0.0025099962500000003,2.2945402298850572,0.0032576718098071035
151.2,159.7,0.0012860488938142456,0.04036806375,2.423784612688398,0.0053228552688142465
173.9,94.1,0.003233145495214285,0.00027,2.342254710851202,0.0032601454952142853
146.0,150.7,0.0010329959547094232,0.07297548875000001,2.2360650914511497,0.008330544829709425
198.2,48.9,0.003286899805535531,0.0,2.3702100497285894,0.003286899805535531
171.1,125.3,0.0025889236095560132,0.00966235625,2.4109158147917507,0.003555159234556013
141.9,172.1,0.001164769897039354,0.09726916236508233,2.2824670759277543,0.010891686133547586
172.0,59.5,0.0034808712467722693,0.027440000000000003,2.4366589375259204,0.006224871246772269
173.6,53.3,0.0026539059553159832,3.43e-06,2.374327327118043,0.002654248955315983
112.2,120.2,0.001849934869584937,0.017253978750000003,2.4837099619978282,0.003575332744584937
115.1,101.4,0.001648608235837656,0.050035974680652795,2.3369717307248115,0.0066522057039029355
157.6,42.2,0.0023526803527571987,0.007537373750000001,2.4179128912956735,0.003106417727757199
135.2,78.1,0.0020811621249571394,0.02944020625,2.336539502804895,0.005025182749957139
156.1,98.9,0.0019427841593986808,0.04741020239260805,2.3434737869130657,0.0066838043986594846
171.1,84.7,0.002686985955659747,3.375e-08,2.405255921811416,0.0026869893306597464
152.4,138.4,0.0025814157325648747,0.05229129861508232,2.372339194585698,0.007810545594073107
137.9,110.8,0.0026002857998202707,0.03874906125000001,2.4263490626316337,0.0064751919248202715
158.0,64.2,0.0020177835210950282,0.023781912034144866,2.4320266646169,0.004395974724509515
160.1,80.4,0.003375096450500323,0.012732730000000001,2.5099922163486044,0.004648369450500323
163.6,112.1,0.002992133039582201,0.06545290466845367,2.469267097013941,0.009537423506427568
180.4,58.0,0.0034602341939639686,0.03666405312496126,2.453352543654225,0.007126639506460095
195.2,53.4,0.003250729964960987,0.000715915,2.4600172843915002,0.003322321464960987
183.5,115.2,0.00303474092547636,3.375e-08,2.4122742987139136,0.0030347443004763597
138.7,180.6,0.0021771797292854628,0.04087944173845483,2.4796642243778075,0.006265123903130945
178.9,163.8,0.003602510152344157,0.05742631,2.467264340950236,0.009345141152344158
150.8,143.5,0.002743301999000173,0.07482787766886853,2.4562561071187803,0.010226089765887028
183.9,118.5,0.0029131905776145503,0.054389587988454835,2.5003376182506667,0.008352149376460033
199.6,72.7,0.0034509768557824164,0.007060330000000002,2.554967342245134,0.004157009855782418
148.9,142.7,0.0031132524525572403,0.0324545806311359,2.5829507235286693,0.006358710515670831
174.9,113.2,0.0026026876835488835,0.004837366250000001,2.5574183146054312,0.0030864243085488834
134.6,164.5,0.0025955727276842267,0.07416373500000002,2.47106856998753,0.010011946227684228
183.9,92.6,0.00268428118838988,0.017981055000000003,2.5653991635480105,0.00448238668838988
162.7,118.2,0.0031670428405275756,0.037235712500000004,2.529251667014136,0.0068906140905275765
136.5,119.2,0.001914735280590214,0.05329195875,2.529495022892548,0.007243931155590215
174.4,91.1,0.0030790753171921225,0.024283822385070052,2.6156866350756083,0.005507457555699128
175.7,94.1,0.0033354076491808452,0.03580358655790962,2.58390734789855,0.006915766304971807
176.2,77.5,0.0027448824795498887,0.021717473750000004,2.60292723629656,0.00491662985454989
185.6,101.4,0.002923721746981865,0.00016581375,2.6628279274818083,0.0029403031219818647
143.5,165.1,0.0022538472655606197,0.10137398620590823,2.5087074347110976,0.012391245886151444
185.1,75.9,0.002966080381719359,0.03375614125000001,2.5660872594788287,0.00634169450671936
161.0,98.0,0.0027116881088940867,0.028577584841979625,2.519958346477034,0.005569446593092049
157.8,117.2,0.0021733868829595404,0.027201516731756685,2.574210510951759,0.004893538556135208
141.6,134.4,0.0026434259118089548,0.04277327625,2.5811847359313553,0.006920753536808955
115.0,108.3,0.0013787822594793215,0.02235736,2.638400576473977,0.0036145182594793227
138.3,92.6,0.002307306977179415,0.04526028,2.6008578136909004,0.0068333349771794154
