local_queue,uav_queue,energy_user,energy_uav,delay,weightedE,off_b,local_a,remote_c,time
98.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8499391078949
196.2,0.0,0.00039135762786516627,0.0,1.9243333333333332,0.00039135762786516627,72.6,13.2,0.0,38.8499391078949
210.4,72.6,0.00045430655578744176,0.0,2.37025,0.00045430655578744176,68.7,12.8,0.0,38.8499391078949
229.5,141.3,0.00038885754408195066,0.0,2.8006,0.00038885754408195066,64.0,18.7,0.0,38.8499391078949
246.9,205.3,0.00016218248202267273,0.02750487457019222,3.064666666666666,0.0009873287191284393,48.3,5.4,109.8,38.8499391078949
294.7,143.8,0.0004010612503768774,0.007350396839884423,3.693333333333333,0.00062157315557341,63.9,16.2,45.5,38.8499391078949
313.1,162.2,0.0004986708626574263,0.005801543986688261,4.2316666666666665,0.0006727171822580741,80.8,19.5,34.5,38.8499391078949
310.7,208.5,0.0002402212999720165,0.02905408454975982,4.5925,0.0011118438364648112,39.6,6.5,111.8,38.8499391078949
363.2,136.3,0.0006223824433011669,0.004938333885284485,4.875166666666667,0.0007705324598597013,73.0,21.5,32.8,38.8499391078949
363.9,176.5,0.00044108769651536925,0.0017539204762579857,5.122,0.0004937053108031088,55.7,27.0,11.2,38.8499391078949
379.3,221.0,0.0008107206659354017,0.003034351856090706,5.481333333333334,0.0009017512216181227,84.2,24.0,21.3,38.8499391078949
370.2,283.9,0.0003386150903687046,0.04995871319314992,5.727666666666666,0.0018373764861632023,47.5,7.1,128.3,38.8499391078949
420.0,203.1,0.0008730491395807427,0.0033416797710636393,5.985166666666666,0.0009732995327126518,82.3,25.8,22.0,38.8499391078949
410.3,263.4,0.0007247230059647047,0.017036388786299476,6.3181666666666665,0.001235814669553689,55.8,22.3,46.2,38.8499391078949
426.3,273.0,0.00023871762783631606,0.048690024388601594,6.493666666666667,0.0016994183594943636,53.1,0.0,154.1,38.8499391078949
473.7,172.0,0.0008271570152425859,0.0010318914671611547,6.6691666666666665,0.0008581137592574206,70.9,31.0,9.4,38.8499391078949
472.1,233.5,0.0005949754140483777,0.03543540995080306,6.731,0.0016580377125724696,66.8,11.1,100.4,38.8499391078949
491.3,199.9,0.0010398579946281615,0.003460814982773628,6.921166666666667,0.0011436824441113703,84.9,28.4,22.3,38.8499391078949
474.7,262.5,0.0005209649417263313,0.04187942837620179,6.975333333333333,0.0017773477930123852,51.1,8.1,121.2,38.8499391078949
513.8,192.4,0.0011811319973535702,0.004757825188437433,7.066166666666666,0.0013238667530066927,88.4,28.1,24.6,38.8499391078949
497.6,256.2,0.0005452678233273725,0.03889949804752296,7.212000000000001,0.0017122527647530615,52.9,10.4,109.5,38.8499391078949
533.6,199.6,0.0011434781374885102,0.00640079214346746,7.321666666666667,0.0013355019017925339,85.6,24.6,35.7,38.8499391078949
521.9,249.5,0.0011013946061281098,0.00520946365574828,7.537999999999999,0.001257678515800558,75.8,29.2,25.4,38.8499391078949
