local_queue,uav_queue,energy_user,energy_uav,delay,weightedE
0.0,0.0,0.0,0.0,1.8,0.0
122.3,0.0,0.0013044334418688863,0.0,2.1794444444444445,0.013044334418688863
95.4,72.0,0.001024790884277049,0.019998078750000002,1.6544444444444444,0.030245987592770494
153.7,28.6,0.00235489996220768,0.00357911,1.9127777777777777,0.0271281096220768
175.1,92.5,0.003377940068348241,0.01743576625,1.953777777777778,0.051215166933482416
165.8,136.8,0.0016923436509829587,0.05257983125000001,1.553698931328936,0.0695032677598296
184.1,62.7,0.002792445309759012,0.011602922500000001,1.6279551234060805,0.03952737559759012
133.6,121.2,0.0016599208661106073,0.022945141250000002,1.864830058089235,0.03954434991110608
183.6,84.9,0.002929289178637582,0.020899520000000005,1.8258845088691646,0.050192411786375825
179.9,96.3,0.003432274723988535,0.041664803750000014,1.802703107056957,0.07598755098988534
173.4,102.2,0.0024187598723021185,0.026470531250000002,1.8754287250596828,0.05065812997302119
169.5,94.2,0.0026889091628152133,0.021135172500000004,1.8539336065425285,0.04802426412815214
180.1,85.3,0.003433106468711508,0.028558317500000003,2.0479287512970026,0.0628893821871151
181.3,73.8,0.0034848460160966446,0.02139018875,1.8537271222480354,0.05623864891096646
150.9,111.4,0.001773562183872944,0.025981692500000007,1.8469666101504747,0.043717314338729434
164.1,107.7,0.0022604466276831946,0.0193204825,1.7320642854519082,0.04192494877683195
165.5,104.4,0.0018458697537847512,0.0179290475,1.5551088550152425,0.036387745037847516
149.8,109.9,0.0006792112188194954,0.021238073750000003,1.6034969662116623,0.02803018593819496
190.6,55.2,0.0039940902747773906,0.0038519425000000003,2.190580087736149,0.04379284524777391
143.6,119.8,0.0019591198075417787,0.05077685750000001,1.8767848472247501,0.07036805557541781
187.5,55.1,0.0039364117563070984,0.0,2.09086762859826,0.03936411756307098
156.7,151.2,0.0014087966028537764,0.05886009000000001,1.6147320235522002,0.07294805602853778
181.9,49.1,0.003901957062252763,0.0028404762500000005,2.008044331401085,0.04186004687252763
166.0,101.1,0.0017170964479944681,0.039903176250000005,1.7538589264179876,0.05707414072994469
168.7,76.6,0.0024545466385884726,0.010383007500000001,1.7706633304163215,0.03492847388588472
164.2,90.0,0.0021305685404522925,0.020531917500000003,1.6660212668760668,0.04183760290452293
164.3,90.2,0.0031361764417511388,0.00502428625,2.196810989255696,0.03638605066751139
153.6,124.4,0.0018569554919068466,0.05015742915699774,1.6664734768801854,0.0687269840760662
173.6,76.9,0.0029972932467110377,0.005815268750000001,2.0734977758362487,0.03578820121711038
121.3,146.9,0.0011254597792929983,0.05528403625,1.6502586105777115,0.06653863404292999
187.1,51.1,0.004060868021756421,0.00510079625,2.032718556483407,0.04570947646756421
188.7,102.3,0.0028077539011605746,0.03711517125,1.7714201629581456,0.06519271026160575
200.8,96.1,0.002765243978494398,0.01956825125,1.812517041522226,0.04722069103494397
167.1,108.3,0.0020585912988678096,0.021094875000000003,1.7962123171626416,0.041680787988678095
171.9,92.0,0.002506519866415544,0.014671398750000003,1.7647302531942277,0.03973659741415544
160.3,105.3,0.0018917603639615407,0.01968789,1.918718728829163,0.03860549363961541
176.0,108.3,0.0023822875705301035,0.014232812500000002,2.010935676978236,0.03805568820530104
188.2,131.8,0.0020299078479437704,0.027731733749999998,1.6684063997032506,0.048030812229437704
191.5,96.2,0.003065956163084697,0.01356012875,2.0693053505575416,0.04421969038084697
188.8,109.8,0.002702494537694621,0.0185790075,1.9134883632094095,0.04560395287694621
137.4,135.5,0.0009626388260376293,0.03245993625,1.8753932039256491,0.0420863245103763
173.9,93.8,0.0020399787467993142,0.015489582500000001,1.8429829782969418,0.03588936996799314
192.3,91.9,0.0025171376985007265,0.013415200000000002,1.90667431252716,0.03858657698500727
171.8,113.7,0.0010128282231443107,0.02474242875,1.4883243603000769,0.03487071098144311
172.9,68.5,0.003044493568285195,0.00507768625,1.9232424175787912,0.03552262193285195
171.9,107.0,0.0017294173764426518,0.016799753750000004,1.6481970895775597,0.034093927514426525
183.4,85.4,0.002884574099842682,0.012348821250000001,1.9511985229556958,0.041194562248426825
150.5,128.9,0.0010135269258473207,0.037412398750000006,1.5239618138529158,0.04754766800847321
178.6,54.4,0.0029936124253555196,0.006399326250000001,2.0717331909247356,0.036335450503555196
169.1,107.1,0.001687527835329342,0.03280990875,1.7022535653016966,0.049685187103293435
200.0,72.2,0.0042978501199760575,0.0036106325,2.249759198169283,0.04658913369976058
159.1,149.0,0.0027114162370150035,0.08321064664654218,1.7620268540779727,0.1103248090166922
184.9,92.6,0.0022125024443979528,0.0191560025,1.7685099089604222,0.04128102694397954
186.8,103.6,0.0017819127815915173,0.018523015000000004,1.6045666940858516,0.03634214281591518
199.7,88.9,0.0038390591495005093,0.00350265125,2.2064860535188333,0.041893242745005096
180.4,147.6,0.0020404818938009064,0.051959107500000004,1.8759121029993793,0.07236392643800908
230.3,81.5,0.006034017943216398,0.0018519300000000003,2.2449059463448897,0.06219210943216398
185.3,151.9,0.0019078704038797561,0.07946945828414488,1.6114810949328124,0.09854816232294245
192.2,81.1,0.00417170471748469,0.0065581525,2.0867128215851833,0.04827519967484689
151.6,131.0,0.0008647543719970353,0.057405655,1.4760666181389717,0.06605319871997035
174.9,56.5,0.002923768477132582,0.0017791100000000004,2.2221977934456336,0.03101679477132582
156.1,116.7,0.0013999945979199244,0.04178276875,1.6073298568878733,0.05578271472919924
197.0,68.7,0.0035720498036092853,0.006033363750000001,2.0421235983114174,0.041753861786092854
149.1,132.9,0.0004711660919049547,0.04223387625,1.6122742926530482,0.04694553716904956
177.2,40.3,0.0035376557702105084,0.0018532137500000003,1.8532961733018891,0.037229771452105084
148.6,109.5,0.0010501920535750328,0.02325460875,1.581442749312664,0.033756529285750334
196.9,60.2,0.0037133805428221692,0.00498964375,2.0064693575525046,0.042123449178221695
143.6,123.6,0.0013138404900984511,0.04028933250000001,1.6195397422394389,0.05342773740098452
160.5,39.7,0.0030705110207850787,0.0025007500000000004,2.1313188657114077,0.03320586020785079
139.8,110.8,0.0012298198985450349,0.042457047500000004,1.713039089551628,0.054755246485450354
193.4,83.0,0.002027497560570372,0.016605990000000004,1.5526184921688757,0.03688096560570372
188.6,98.0,0.0032340042865364204,0.005546832500000001,2.2764569487339497,0.037886875365364205
173.8,139.2,0.0015599318891237962,0.05464979,1.5518870542548193,0.07024910889123796
186.5,71.6,0.0036116219084405044,0.0037606387500000006,2.127826490361213,0.03987685783440504
169.3,136.4,0.0020384548781153247,0.04222888500000001,1.9890527536025175,0.06261343378115326
180.9,90.9,0.002660038690223009,0.014286946250000002,1.744384932534789,0.04088733315223009
167.5,97.0,0.0012940280657953677,0.020556987500000002,1.5718288883250866,0.033497268157953675
191.5,73.4,0.0025268000354376216,0.0099076125,1.7028588590960758,0.03517561285437622
231.1,84.8,0.0048371338616181505,0.004714921250000001,2.274380123569885,0.053086259866181505
166.7,146.0,0.0008720516812640658,0.06471457,1.4215305803758507,0.07343508681264066
189.4,66.0,0.004138603186549528,0.003428132500000001,2.2393717318894852,0.044814164365495276
135.4,129.8,0.0007589314382891747,0.0463682575,1.4119086630338125,0.053957571882891756
174.5,45.5,0.0031560856402646034,0.0030638937500000003,1.9730832624351051,0.03462475015264604
112.6,121.6,0.0006273816167693581,0.03969087375000001,1.6591802817442656,0.04596468991769359
176.8,47.5,0.003916596169819861,0.004320900000000001,2.1265953965505897,0.04348686169819861
183.5,86.4,0.002885375303404536,0.03616088875,1.724744787894851,0.06501464178404537
170.2,86.6,0.0014607534068470554,0.016536348750000002,1.5404981260791857,0.031143882818470556
134.4,108.9,0.000587344529388449,0.016755243750000003,1.3922949416918466,0.022628689043884494
143.4,59.1,0.0014667638709637328,0.0049908487500000005,1.5383043451140506,0.01965848745963733
133.3,91.6,0.0006372310872871647,0.012391295000000002,1.3830214964608074,0.018763605872871653
154.4,63.4,0.002289188256681939,0.00183526875,2.0048804374856926,0.02472715131681939
123.4,124.1,0.00042036271982133814,0.02966201875,1.3772616262431616,0.03386564594821338
177.2,35.1,0.0028149750244215225,0.003699843750000001,1.7928964896071231,0.031849593994215226
151.5,104.5,0.0014751162702719076,0.027308285000000005,1.515393590592968,0.04205944770271908
201.5,55.4,0.004173762269825579,0.0024478662500000002,1.967944695826528,0.04418548894825579
156.8,134.1,0.0011151748643337834,0.044519906250000005,1.5690021073191955,0.05567165489333784
212.5,48.3,0.004309183321947586,0.0037264274999999998,1.8960923030847225,0.046818260719475854
141.8,121.2,0.0009189621773520635,0.039320145,1.4919469844649391,0.048509766773520646
188.4,33.6,0.003727070667353041,0.00158578625,2.0428769479744697,0.03885649292353041
138.2,111.8,0.0013199028848422275,0.04517993375,1.5046942305255127,0.05837896259842228
192.6,51.1,0.003731809952937708,0.0032146300000000004,1.7883062657892463,0.04053272952937708
136.3,136.0,0.0005805919526700084,0.035427477500000006,1.3554618160011318,0.04123339702670009
191.4,29.2,0.003613738871026403,0.00175616,1.820055422467157,0.03789354871026403
202.2,118.4,0.0012355254762259976,0.029308622500000003,1.3505625675916964,0.04166387726225998
