local_queue,uav_queue,energy_user,energy_uav,delay,weightedE
0.0,0.0,0.0,0.0,1.7,0.0
99.8,0.0,0.0007241058879443908,0.0,2.0544444444444445,0.007241058879443908
113.1,65.4,0.0015043440475404541,0.0112481,1.9388888888888889,0.02629154047540454
133.8,74.3,0.0015839052514250891,0.008867937500000003,1.6341666666666665,0.02470699001425089
94.5,101.3,0.0009475635757277955,0.028832495000000007,1.5071153039832286,0.03830813075727796
160.5,31.3,0.0030265679515827024,0.00020796874999999998,1.9003004891684134,0.030473648265827026
130.9,112.5,0.0010082043784575845,0.033092515,1.5106418829658614,0.043174558784575844
156.1,65.4,0.0028045622518514217,0.010695860000000001,1.7772053705913176,0.03874148251851422
159.2,98.5,0.0030309047731196647,0.041194977121930376,1.6822748629782467,0.07150402485312703
157.1,103.0,0.002623880747160446,0.044723531250000004,1.695737959974117,0.07096233872160446
197.8,64.7,0.0037508018539295805,0.01295029,1.9137946181252008,0.050458308539295796
218.9,115.2,0.005212393646373111,0.016851590000000003,2.1301080504235306,0.0689755264637311
202.6,156.7,0.002633667377454134,0.09221517374746191,1.8529298561798797,0.11855184752200326
200.0,103.8,0.004147484165804184,0.024322356250000003,2.326312190136205,0.06579719790804185
165.9,120.6,0.0027466197344803195,0.04970685125,2.090541109630825,0.0771730485948032
159.5,73.4,0.0035084337558835507,0.0050307400000000006,2.0982846921806533,0.04011507755883551
159.7,122.0,0.0012811813508845746,0.05219539236508232,1.8227717141426365,0.06500720587392805
157.5,91.3,0.0024193610900060383,0.0101966725,2.1080299699519633,0.03439028340006038
139.3,114.0,0.002036989334965656,0.022499337500000004,2.181202690327898,0.04286923084965656
147.2,73.4,0.0025760417767580297,0.019323476250000002,2.0663816598290135,0.0450838940175803
170.4,73.7,0.00272258836645078,0.011930308750000002,2.20904627271434,0.0391561924145078
182.0,106.0,0.0020041625305464343,0.032682273750000004,1.7226569151865168,0.05272389905546435
201.1,95.4,0.004350994357280201,0.00589034125,2.049792237772507,0.04940028482280201
178.0,160.3,0.0015624408765532172,0.06546099875000001,1.8926505767374653,0.08108540751553218
236.6,40.5,0.005990523246027212,0.0,2.129610051586578,0.05990523246027212
178.8,147.2,0.003256224082306887,0.057622969999999996,1.9701474365227625,0.09018521082306888
211.6,74.5,0.004582265856354114,0.010150751250000001,2.0605643278364427,0.05597340981354113
174.7,158.2,0.001888588721704972,0.0407051975,1.972956889801329,0.05959108471704972
200.4,87.5,0.004851720782383846,0.004978473749999999,2.3643847373576476,0.053495681573838466
186.8,103.8,0.0023390917946749063,0.04230308000000001,2.2098461892766226,0.06569399794674907
173.0,70.5,0.0037520230576927453,0.00268336125,2.2417356961460806,0.040203591826927454
136.8,140.0,0.001341294654761818,0.05988323286519259,1.9742402521377982,0.07329617941281077
161.0,59.8,0.002763237819526862,0.0152823025,2.298444241164949,0.042914680695268624
136.0,92.0,0.002342995933024494,0.03152698875,1.9803113186851014,0.054956948080244955
146.2,94.0,0.0016722230496274814,0.02376139875,2.100737805711703,0.04048362924627482
190.7,68.2,0.003741254031471288,0.0069447612500000006,2.1424412118199623,0.04435730156471288
172.4,122.3,0.0029666211285696766,0.046260363750000005,1.9311434373319027,0.07592657503569678
193.9,66.0,0.004179025090977418,0.00621978875,2.075415952611288,0.04801003965977418
174.8,123.2,0.001606496309853233,0.05494526875000001,1.860510979491,0.07101023184853233
221.7,58.0,0.004987681810626401,0.0019511200000000002,2.070925294890034,0.05182793810626401
185.5,145.9,0.0027997010932914504,0.05234938,1.9042399486617938,0.08034639093291451
192.0,73.1,0.0032436444227397694,0.0058024825,2.173374895147565,0.03823892672739769
127.8,134.8,0.0012745848688461155,0.050425672500000004,1.9381815811801182,0.06317152118846116
162.2,47.4,0.00249923916830896,0.00966555,2.1725778063764887,0.03465794168308961
145.8,82.5,0.0023043216442406728,0.01135337875,1.9910233392527825,0.03439659519240673
126.4,125.1,0.0016125150937538924,0.024896921250000002,2.069202411946578,0.04102207218753893
167.3,78.8,0.002857531569329822,0.01180986625,2.076132970432444,0.04038518194329823
140.5,123.0,0.0017473282134528652,0.0290854125,1.9031303065725311,0.046558694634528656
122.8,107.8,0.0018237094018486717,0.0219987225,2.1603401559389357,0.04023581651848672
162.8,75.5,0.002719444018655864,0.00711042625,2.2769260606977304,0.03430486643655864
109.9,140.5,0.0008028342034793594,0.030078945000000003,1.8656707498670202,0.0381072870347936
160.8,61.7,0.0023561091365854317,0.015137840000000003,1.922458686969859,0.038698931365854325
135.7,116.2,0.0009416562333845631,0.023118850000000003,1.8285808907278351,0.03253541233384564
153.2,72.5,0.0018188907886591168,0.01227186,2.09890416005221,0.03046076788659117
150.9,94.9,0.002578875580292801,0.010479261250000002,2.033057274545098,0.036268017052928016
145.8,96.3,0.002446324470223338,0.02020658375,2.1305450817167233,0.044669828452233384
184.5,82.4,0.0029358839119796635,0.0,2.4121719709747316,0.029358839119796636
166.3,154.2,0.0014759122355709636,0.06066442398021767,1.801113733053271,0.07542354633592732
170.4,92.4,0.003365607453155176,0.00499625875,2.328940523377781,0.038652333281551765
154.2,147.6,0.001308077312727484,0.06129405750000001,1.8909086773032988,0.07437483062727486
174.1,66.9,0.003387174651452223,0.00437714125,2.099075106453712,0.03824888776452223
155.1,137.4,0.001216442076749978,0.05986124125000001,1.8037378903750618,0.0720256620174998
190.5,54.1,0.0038305700387548077,0.0015579900000000004,2.11402587504185,0.03986369038754808
145.7,139.5,0.0014855576221637831,0.033602107500000006,1.971748429921206,0.048457683721637834
177.9,71.6,0.002962883586280025,0.00730070125,2.041623956521002,0.036929537112800254
145.4,116.2,0.0017206921612136117,0.026478251250000008,1.9427819191584543,0.04368517286213612
134.7,87.6,0.0009662339910331824,0.0238691325,1.787616555265733,0.03353147241033183
171.9,58.3,0.003736260555057565,0.002929185,2.111430756401096,0.04029179055057565
151.9,107.4,0.0022160795672688843,0.02592453125,1.8914476122825632,0.04808532692268885
185.2,97.2,0.0030932573909146577,0.022505097500000005,2.060341910949929,0.053437671409146584
194.9,105.8,0.0032775113966663646,0.021710823750000004,2.085974711136145,0.05448593771666365
172.3,111.1,0.002823978272058297,0.01420327,2.1640565336253177,0.04244305272058298
180.2,103.4,0.0016046916468921701,0.033607845000000004,1.7255498941383043,0.049654761468921706
157.5,95.9,0.0020776044702049547,0.009908430000000001,1.9700435661695253,0.030684474702049547
171.3,84.1,0.002396217314434586,0.016794806250000002,1.9105076899619848,0.04075697939434586
192.4,98.7,0.0038484570472396605,0.00955077625,2.184416811288365,0.04803534672239661
187.4,136.9,0.002239021635233095,0.0523012875,1.8531099931095318,0.07469150385233096
216.2,67.0,0.0046482426712762155,0.005744227500000001,2.1537953227330484,0.052226654212762146
198.8,110.4,0.0025598410889936564,0.044956961250000003,1.8603578164938948,0.07055537213993657
220.8,71.6,0.0038817323120121983,0.00757212,1.8562508589855047,0.046389443120121984
186.1,137.7,0.0015242636252987352,0.03499622,1.7081281405605395,0.05023885625298736
182.1,76.0,0.0027440651933808785,0.00650778625,2.1421281920763398,0.033948438183808785
133.1,118.8,0.0009634315252800516,0.033071211249999996,1.7600193578807128,0.042705526502800524
133.0,72.8,0.0019972943173728152,0.005373137500000001,2.1503612732343256,0.025346080673728153
118.6,97.4,0.0015849783828526913,0.01484028125,2.3441329626934726,0.030690065078526913
