local_queue,uav_queue,energy_user,energy_uav,delay,weightedE,off_b,local_a,remote_c
0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0
113.7,0.0,0.0031804569931225047,0.0,2.279,0.0031804569931225047,79.5,4.1,0.0
181.1,79.5,0.00624412108331427,0.01129490125,3.3551111111111114,0.007373611208314271,99.6,1.7,75.5
235.1,103.6,0.007993879920295856,0.017114418750000002,3.7831666666666663,0.009705321795295856,96.3,10.0,89.7
308.6,110.2,0.010609911219108249,0.010166915000000002,2.7179999999999995,0.011626602719108248,104.1,64.3,41.8
298.5,172.5,0.007225402259890409,0.11436238375000003,4.384481723258256,0.01866164063489041,82.1,10.0,145.1
337.5,109.5,0.011271129924721535,0.01309518125,3.5515125684635698,0.012580648049721536,109.4,50.0,54.7
334.7,164.2,0.00927476916744047,0.07907073875000001,4.657807636744931,0.01718184304244047,108.5,10.0,159.1
368.2,113.6,0.01054016494816326,0.008478244999999999,3.4862530773655345,0.011387989448163261,107.3,60.0,44.2
352.5,176.7,0.010434043675107488,0.09537537500000001,4.593038232561581,0.01997158117510749,123.6,20.0,137.8
332.6,162.5,0.009234002437238407,0.046932850000000005,4.848687167526691,0.013927287437238409,111.0,10.0,143.6
340.8,129.9,0.010917948017802968,0.005655597500000001,3.2017493534052006,0.011483507767802967,96.3,75.8,26.2
293.3,200.0,0.007743277220261541,0.09372620875000001,5.020762636647812,0.017115898095261546,99.1,10.0,149.3
342.3,149.8,0.010774977653848102,0.006415841250000001,3.3358922611779755,0.011416561778848101,98.7,72.4,27.3
347.8,221.2,0.0096725068532762,0.08848320625000002,4.312747111311274,0.018520827478276207,102.0,39.0,122.9
367.0,200.3,0.008443239052660204,0.09979013125000001,4.897490266863398,0.01842225217766021,89.1,20.0,164.3
410.8,125.1,0.01175049481618704,0.012809318750000001,3.731029951740278,0.01303142669118704,102.6,70.0,45.1
401.9,182.6,0.009707599101786384,0.12127190625000003,4.754856955764701,0.021834789726786392,112.2,30.0,140.7
397.3,154.1,0.011375057253663452,3.375e-05,3.5376266024788188,0.011378432253663452,95.5,80.0,3.0
342.1,246.6,0.0073122054149198975,0.1377104825,5.373888123783148,0.0210832536649199,83.2,10.0,193.0
404.3,136.8,0.010964248185829514,0.019568576250000004,4.3457795876596155,0.012921105810829517,109.7,50.0,71.7
404.2,174.8,0.009552111847566554,0.08725748,5.169422312740603,0.018277859847566556,109.8,20.0,147.4
446.0,137.2,0.011732402089489296,0.01204001,3.8746969680121217,0.012936403089489295,99.6,70.0,44.2
427.0,192.6,0.010082833560508837,0.13000548750000004,5.778442333560091,0.023083382310508837,126.4,0.0,183.0
446.0,136.0,0.011729099589290668,0.014163847499999998,3.9091453710795845,0.013145484339290667,112.6,70.0,46.2
393.0,202.4,0.008232098165158814,0.11835993250000003,5.556656804907336,0.020068091415158817,98.1,10.0,167.6
411.9,132.9,0.011475212991083273,0.012008167500000002,4.318679515421481,0.012676029741083275,110.9,60.0,53.4
365.5,190.4,0.009184927630993298,0.12006784750000002,5.567665368398964,0.021191712380993297,107.6,10.0,178.4
395.5,119.6,0.011518593164681946,0.009399755000000003,4.315402479335738,0.012458568664681948,111.4,60.0,42.4
366.9,188.6,0.008224858897012945,0.12315689250000002,5.55828501574677,0.020540548147012946,96.2,10.0,176.4
432.6,108.4,0.01176153756650196,0.006185105000000001,4.063914779613809,0.012380048066501961,104.7,70.0,26.8
370.6,186.3,0.008288442903241404,0.11677102875000003,5.604559515825295,0.019965545778241407,101.0,10.0,157.5
387.6,129.8,0.011205544024573471,0.00907653375,4.05204506206167,0.012113197399573472,109.3,68.3,38.1
329.1,201.0,0.007736022052842783,0.11498190750000001,5.07884758936413,0.019234212802842786,68.2,30.0,145.8
380.9,123.4,0.011746309097415674,0.007247440000000001,4.032393915068124,0.012471053097415676,115.7,70.0,29.6
338.1,209.5,0.006252704307151587,0.12537383750000003,5.610783492426501,0.018790088057151592,68.7,10.0,168.4
377.1,109.8,0.011754241649742389,0.00965901375,4.081778250671794,0.012720143024742388,113.2,70.0,41.1
360.7,181.9,0.007756998606505981,0.10695387125000003,5.061408298980393,0.01845238573150599,65.7,30.0,129.1
395.1,118.5,0.011488963159468388,0.0104690475,4.313328813336337,0.012535867909468387,115.2,60.0,43.2
327.1,190.5,0.006989033490475862,0.14245959375,5.904960376303976,0.021234992865475862,85.1,0.0,190.5
382.2,85.1,0.01147821938502978,0.0072659025,4.324364347009606,0.01220480963502978,117.2,60.0,37.2
346.2,165.1,0.008491337878957238,0.12538410875,5.359754619495766,0.02102974875395724,94.6,20.0,141.1
361.7,118.6,0.010649963530510658,0.008045018750000002,3.8148925377986855,0.011454465405510659,98.5,78.0,29.5
320.1,187.6,0.0087494897904464,0.08572751625000001,5.093561719623239,0.017322241415446405,91.0,30.0,120.3
386.4,158.3,0.010716595680340025,0.0501267275,5.119927651678601,0.015729268430340025,118.1,30.0,110.2
404.5,166.2,0.011488467285382017,0.022871640000000002,4.3682776587642795,0.013775631285382017,110.2,60.0,66.0
414.8,210.4,0.00892278074678375,0.14105174750000002,5.9232585499910515,0.02302795549678375,112.0,0.0,210.4
476.7,112.0,0.011508665385038778,0.00900116,4.366575957921816,0.01240878138503878,114.0,60.0,48.4
437.5,177.6,0.009459630347132883,0.12169746,5.387513364784763,0.021629376347132887,103.6,20.0,152.4
487.6,128.8,0.011248460769542954,0.018889140000000002,4.629340183165671,0.013137374769542954,123.1,50.0,70.8
449.1,181.1,0.010416789728538281,0.10142937375000001,5.405659891630048,0.020559727103538282,122.4,20.0,152.1
501.7,151.4,0.011765740235391165,0.013045049999999999,4.111173236341952,0.013070245235391164,105.0,70.0,45.0
462.9,211.4,0.009735691239781321,0.12062002375000003,5.212593240915273,0.021797693614781323,103.2,30.0,152.3
501.8,162.3,0.011218919244827711,0.021623357500000003,4.73381760486477,0.01338125499482771,108.2,50.0,70.4
534.0,200.1,0.010353778604651082,0.0993766725,5.7650999610181355,0.020291445854651084,117.4,10.0,181.8
577.6,135.7,0.011749596800903947,0.013347655000000003,4.275686056745534,0.013084362300903948,109.2,70.0,44.6
526.9,200.3,0.009500232757557157,0.11574493625000001,5.568959005441253,0.02107472638255716,108.0,20.0,155.5
575.3,152.8,0.01122365524360561,0.021302018750000005,4.818090830880083,0.013353857118605608,124.2,50.0,74.5
579.6,202.5,0.010725122617735694,0.11250785749999999,5.3454397226084485,0.0219759083677357,123.1,30.0,160.6
609.9,165.0,0.011503609136730777,0.022579985000000004,4.630470318927864,0.013761607636730778,111.3,60.0,65.2
