local_queue,uav_queue,energy_user,energy_uav,delay,weightedE
0.0,0.0,0.0,0.0,2.0,0.0
109.2,0.0,0.0013307722983863714,0.0,2.606666666666667,0.013307722983863714
134.3,79.5,0.0028971396321438407,0.0009112500000000001,1.8566666666666667,0.029882646321438406
173.6,70.5,0.003633668755816134,0.00041063625,2.176111111111111,0.03674732380816134
190.3,82.2,0.0017184501846318298,0.0145666575,2.6270588235294117,0.0317511593463183
196.3,85.9,0.00444773516174358,0.0009733600000000002,2.4382974910394264,0.0454507116174358
204.2,97.2,0.004224940821820749,0.00445513875,2.4603429337235365,0.0467045469682075
191.8,128.4,0.003685000368905842,0.026112681250000002,2.4969556083302886,0.06296268493905842
204.0,119.9,0.0040290938992135535,0.024603468750000003,2.830633572466818,0.06489440774213553
186.7,138.6,0.003749133446073599,0.056691215,2.556208569639712,0.09418254946073601
191.1,75.1,0.0033778323714315217,0.01,2.7146967784063536,0.04377832371431521
200.6,100.4,0.004004298196050917,0.0573447874974619,2.5713117255199456,0.09738776945797108
218.7,66.3,0.005002104472571064,0.019772705,2.6049215738979923,0.06979374972571063
166.4,124.2,0.0029008355741634104,0.02007735625,2.674043336413933,0.04908571199163411
164.9,144.9,0.0025483092455400687,0.005717870000000001,2.6394961729751523,0.03120096245540069
135.9,200.2,0.0013369736577674082,0.1406096629239859,2.2862393106510277,0.15397939950166
186.9,42.3,0.004315010939803842,1.9801250000000003e-05,2.531651707876123,0.04316991064803843
173.3,125.7,0.0034262240684707415,0.03500331875,2.4622226544138974,0.06926555943470743
184.0,113.6,0.0035223627512957862,0.017496901250000002,2.747870604493481,0.052720528762957866
137.1,181.3,0.0012434961883947032,0.09160969250000002,2.3085860908618256,0.10404465438394704
193.6,79.1,0.004872769831980149,0.0,2.8745502645502645,0.048727698319801484
222.0,79.1,0.005050765893813355,0.004852925,2.598139553674046,0.05536058393813355
172.4,145.9,0.0029275249640127394,0.039775856690656565,2.574950332956507,0.06905110633078396
174.7,160.2,0.0028531976290887447,0.06298563670639369,2.523760363680248,0.09151761299728114
207.0,88.6,0.004745138105300648,0.034662524864021466,2.7362517499818084,0.08211390591702794
191.3,100.2,0.004240374520014102,0.026625276250000003,2.520548773855673,0.06902902145014102
172.4,122.1,0.00328100319378909,0.00216,2.8350312273057368,0.0349700319378909
199.6,137.9,0.0036178864702391842,0.06201779653949827,2.6382759075061553,0.09819666124189012
207.5,101.2,0.005163854744145748,0.00985074875,2.917854761302238,0.06148929619145748
252.4,81.3,0.005064004849376662,0.00170953875,2.7960590183720373,0.05234958724376662
210.8,151.5,0.004519129441702152,0.045746368156388335,2.6356361120528176,0.09093766257340985
222.4,154.9,0.0046896426311257705,0.02550395065638833,2.7871167153350163,0.07240037696764604
223.1,164.1,0.0051100653876028105,0.02716905048175669,2.82684953527256,0.0782697043577848
206.3,177.0,0.0015999593687314726,0.1189490422688649,2.5020560362376116,0.13494863595617962
205.5,64.3,0.004453138657326357,0.004932103750000001,2.818889220318336,0.049463490323263574
168.2,128.0,0.0027907352282361833,0.00024389000000000002,2.922202829774437,0.028151242282361832
192.7,170.1,0.0034909569262944473,0.02065895125,2.713158342344575,0.055568520512944475
178.3,191.5,0.00109858755967043,0.11635469804693817,2.4369923662558604,0.12734057364364249
235.7,53.3,0.004979412678730743,0.0035862412499999994,2.8048477250432766,0.05338036803730743
187.9,107.9,0.00432189735647093,0.0321299856808321,2.5894597142726474,0.0753489592455414
185.7,115.4,0.003222607931207478,0.024004013749999997,2.7162744106810526,0.05623009306207478
161.7,115.6,0.002561914516825296,0.027308373750000003,2.752971355713753,0.052927518918252967
171.9,147.6,0.0031973625985945177,0.01442897,2.819776999246546,0.046402595985945184
148.6,179.0,0.002797601701073154,0.05348598000000001,2.7090654997948524,0.08146199701073153
156.2,142.6,0.0023410914591172633,0.03632622643518915,2.9102937214327036,0.05973714102636178
154.9,141.2,0.002491966102464735,0.0350299575,2.725653646569458,0.059949618524647356
184.1,100.2,0.003486961742788891,0.0,2.927758334990389,0.03486961742788891
170.4,138.3,0.002929432614783427,0.025698950000000005,2.9279231895622178,0.05499327614783427
179.6,140.7,0.001985763076830282,0.09583998125000001,2.5291233428717206,0.11569761201830282
194.7,55.9,0.003704038039956281,0.0022160687500000003,2.7484908775491177,0.03925644914956281
148.1,109.6,0.0023820613478959998,0.05780505959322091,2.625209387665489,0.08162567307218092
166.1,72.0,0.0029398456789555285,6.0130000000000016e-05,2.8699397812453533,0.029458586789555288
188.9,110.7,0.003059911267512097,0.042886663124961255,2.6880056884094117,0.07348577580008224
191.4,91.0,0.003314222281988421,0.0006652125,2.800997483019624,0.033807435319884206
183.5,145.8,0.0025926939299834154,0.0635111702963018,2.608317389363222,0.08943810959613596
195.5,90.6,0.004667076096228962,0.029137027988454828,2.8919925647906863,0.07580778895074447
236.0,62.0,0.0051538894425400055,0.003970653750000001,2.8009055921186476,0.055509548175400054
178.3,123.6,0.003640023444996125,0.033596090465174824,2.854570071209113,0.06999632491513608
206.0,104.1,0.004186913830696233,0.06488374940638834,2.576732760878836,0.10675288771335066
189.5,90.1,0.00307631320683291,0.007049690000000002,2.9355321172819493,0.03781282206832911
181.1,132.4,0.0037980876478671413,0.07223789523439576,2.6314378182392693,0.1102187717130672
202.7,79.4,0.004111660828536948,0.0003845275,2.7935968462116927,0.04150113578536947
152.4,149.8,0.002052222494596739,0.09192496179693817,2.5042599589853527,0.11244718674290556
179.4,39.5,0.0029864197057980274,0.0,2.928118082518172,0.029864197057980272
178.0,98.3,0.002878095425642145,0.0248285706808321,2.730522239592333,0.05360952493725355
151.4,124.8,0.002079839799112524,0.03918498125000001,2.6165483833152168,0.059983379241125234
183.2,46.8,0.0033155979587871113,0.0017330512500000003,2.9036751208384084,0.034889030837871114
184.5,77.5,0.0038798156586491357,0.028096066250000003,2.726951687417579,0.06689422283649137
152.3,96.9,0.0028224629650811265,0.025242716249999998,2.7125027404842603,0.053467345900811265
158.7,89.7,0.002944630123142659,0.02133691875,2.6933915544847857,0.0507832199814266
146.9,113.3,0.001962418314705672,0.0465129775,2.61693205469409,0.06613716064705671
161.1,75.6,0.0023350600321598177,0.0,2.8193019348041184,0.023350600321598178
137.2,132.9,0.002335520222201325,0.05424536580524512,2.7797383034521523,0.07760056802725836
147.4,67.1,0.00225244448483185,0.00110592,2.857771289230777,0.023630364848318507
178.7,98.0,0.0030642041069387977,2.8e-06,2.7932518284915138,0.03064484106938798
181.4,147.9,0.0028914711977031664,0.03230226,2.7161707622473275,0.06121697197703167
171.7,155.9,0.0026030381858147917,0.03341047625,2.788388471111498,0.05944085810814791
158.7,162.1,0.0016559575240609966,0.08208129687496127,2.511073368747836,0.09864087211557124
202.8,81.3,0.004166791467565644,0.0,2.875544609952097,0.04166791467565644
197.6,120.8,0.003368821488405152,0.04875184000000001,2.6683859365962537,0.08244005488405153
151.1,126.7,0.002934342705714297,0.03995818294065656,2.6185921724813603,0.06930160999779954
145.4,126.8,0.003369701727885773,0.01108717875,2.931965395038566,0.044784196028857734
186.9,106.1,0.004060596859934214,0.0010717187500000002,2.8656367662586746,0.04167768734934214
192.1,125.4,0.004115215884864467,0.04009787665425796,2.7798777860255193,0.08125003550290262
201.0,135.3,0.004277553850556841,0.0,2.932257918552036,0.04277553850556841
199.8,174.0,0.0034859396794689633,0.11013310568101572,2.5560373731808848,0.14499250247570536
223.8,76.7,0.004599036918185708,1.77175e-05,2.914701568107172,0.04600808668185708
193.6,124.7,0.0039043677249263145,0.0008231287500000002,2.8671581283010132,0.03986680599926314
189.0,157.5,0.0030100930038844754,0.05408884860652876,2.7235790769472237,0.08418977864537351
215.0,115.6,0.004243015503371563,0.003970653750000001,2.8096952179068775,0.04640080878371563
215.4,150.6,0.004123246726968086,0.009091811250000002,2.7673102796435973,0.05032427851968086
165.6,209.0,0.0019096367459753398,0.13865003137643334,2.4089235018995905,0.15774639883618677
197.8,71.0,0.0036794551260616233,7.052499999999999e-06,2.82645673559225,0.03680160376061623
199.6,117.5,0.004353192792239283,0.04364278433790099,2.681675110631981,0.08717471226029384
202.5,101.6,0.0038708200340697245,0.02518751375,2.855272430917296,0.06389571409069725
225.3,72.5,0.005291826439641038,1.5625e-07,2.6910754747801686,0.052918420646410384
201.8,166.7,0.003893418619579872,0.00919611,2.7869957232563185,0.04813029619579873
157.3,232.1,0.0006433832913713398,0.17999273620603165,2.3201216596647103,0.18642656911974503
