local_queue,uav_queue,energy_user,energy_uav,delay,weightedE,off_b,local_a,remote_c,time
77.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.37612223625183
155.6,0.0,0.00028792010314888423,0.0,1.9112499999999997,0.00028792010314888423,93.3,7.8,0.0,25.37612223625183
132.0,93.3,0.0003203713628763337,0.0020804958784235014,2.3246875,0.00038278623922903874,79.1,7.3,11.9,25.37612223625183
124.7,160.5,5.135750469703116e-05,0.020332193117853264,2.51025,0.000661323298232629,22.0,2.1,104.1,25.37612223625183
181.8,78.4,0.00030245042143871016,0.00099901125,2.729375,0.00033242075893871015,95.5,10.5,24.9,25.37612223625183
157.0,149.0,0.0001240654921312969,0.019611212856993302,2.829642857142857,0.000712401877841096,42.6,0.0,112.3,25.37612223625183
195.2,79.3,0.00027318835543766536,0.004971160493897515,2.9439062500000004,0.00042232317025459076,99.6,8.8,48.5,25.37612223625183
169.1,130.4,0.00022751788192056297,0.005644505152175944,3.064861111111111,0.0003968530364858412,68.0,9.7,43.5,25.37612223625183
167.7,154.9,0.00014870000234398062,0.01886490672166622,3.135875,0.0007146472039939673,41.3,2.2,97.0,25.37612223625183
202.8,99.2,0.00032936364422805924,0.003041275971241595,3.2317045454545457,0.0004206019233653071,82.8,13.3,29.0,25.37612223625183
182.2,153.0,0.0001654781638284196,0.01975985831878698,3.4951136363636364,0.000758273913392029,53.3,2.6,104.4,25.37612223625183
207.7,101.9,0.00036987553989651316,0.005549539784243131,3.700454545454545,0.0005363617334238071,97.1,10.4,46.2,25.37612223625183
183.5,152.8,0.00013536341355603376,0.020037124478428557,3.797727272727273,0.0007364771479088905,39.8,2.4,105.1,25.37612223625183
223.4,87.5,0.00035926813142966933,0.0025853706490679496,3.8659090909090907,0.0004368292509017078,98.9,13.8,30.5,25.37612223625183
189.3,155.9,0.0002608628144639794,0.017078124613278213,3.946931818181819,0.0007732065528623258,63.0,3.9,85.8,25.37612223625183
198.4,133.1,0.0001933362568229981,0.01389781678884,3.9540909090909095,0.0006102707604881982,65.7,4.2,87.7,25.37612223625183
201.2,111.1,0.00034245359690416113,0.005021543824360638,4.021477272727273,0.0004930999116349804,86.1,10.7,46.1,25.37612223625183
182.7,151.1,0.00013273742560122745,0.017581843463236383,4.028636363636363,0.0006601927294983187,44.8,1.9,102.9,25.37612223625183
212.8,93.0,0.0004499199725974559,0.0020850188357452873,4.057840909090908,0.0005124705376698145,91.1,13.6,26.5,25.37612223625183
190.7,157.6,0.0001974640826577161,0.020289848565803965,4.080568181818182,0.0008061595396318351,47.6,5.0,97.7,25.37612223625183
214.5,107.5,0.0003685389923618537,0.00319027604727153,4.106363636363636,0.00046424727377999953,87.1,13.7,32.5,25.37612223625183
195.8,162.1,0.00020745197549818995,0.01878280573229259,4.138863636363636,0.0007709361474669677,65.8,4.5,94.5,25.37612223625183
204.8,133.4,0.00028409338403364594,0.004373889580677378,4.179318181818182,0.00041531007145396737,85.4,13.5,36.7,25.37612223625183
189.8,182.1,0.00012381121088233548,0.02651630222975021,4.200454545454545,0.0009193002777748418,49.2,0.0,125.9,25.37612223625183
224.1,105.4,0.00037992678813223715,0.0055365867863750124,4.204318181818182,0.0005460243917234875,87.3,11.5,47.4,25.37612223625183
203.3,145.3,0.00019531400630050984,0.01904194511215874,4.184772727272728,0.000766572359665272,65.8,0.0,108.4,25.37612223625183
211.6,102.7,0.0003132792822007431,0.004837089608123802,4.213068181818182,0.0004583919704444571,98.8,11.8,44.6,25.37612223625183
180.3,156.9,0.00015924142285589468,0.02130129197736972,4.173636363636364,0.0007982801821769861,42.5,0.0,115.1,25.37612223625183
214.8,84.3,0.0003560284146396929,0.003992874389835217,4.195909090909091,0.00047581464633474925,97.5,11.4,41.9,25.37612223625183
185.5,139.9,0.00018227992421269784,0.01818604772115329,4.140113636363638,0.0007278613558472966,56.9,0.0,105.6,25.37612223625183
208.0,91.2,0.0003234650005227589,0.004228623713268563,4.143409090909091,0.00045032371192081584,95.5,9.4,45.8,25.37612223625183
184.0,140.9,0.00015177064120409513,0.017810627901081618,4.075227272727273,0.0006860894782365438,57.8,0.0,109.4,25.37612223625183
208.6,89.3,0.00029689670489644357,0.006755183464323143,4.046590909090909,0.0004995522088261378,93.6,6.9,58.6,25.37612223625183
188.7,124.3,0.00013681026487458232,0.014638879196137555,3.957727272727272,0.000575976640758709,49.2,0.0,101.2,25.37612223625183
221.4,72.3,0.0004194514463135851,0.0022923061158878306,3.955568181818182,0.00048822062979021996,92.9,11.6,32.0,25.37612223625183
194.4,133.2,0.00032445192260005437,0.007861987447548376,3.9549999999999996,0.0005603115460265057,73.5,8.2,54.8,25.37612223625183
196.2,151.9,0.00012902175488075247,0.02012573534663547,3.958636363636363,0.0007327938152798166,50.9,0.0,111.6,25.37612223625183
226.3,91.2,0.000396311061979949,0.004535216688125285,3.961022727272727,0.0005323675626237076,107.7,9.3,46.3,25.37612223625183
186.7,152.6,0.0001480801491488973,0.020485068903563938,3.9647727272727273,0.0007626322162558154,47.0,0.0,113.4,25.37612223625183
216.2,86.2,0.00037074510170981924,0.003790401609054782,3.9704545454545452,0.0004844571499814626,101.0,8.9,45.7,25.37612223625183
188.9,141.5,0.0001531248967848791,0.01808879572066434,3.9726136363636364,0.0006957887684048094,66.6,0.0,109.4,25.37612223625183
202.4,98.7,0.0002609069118194186,0.006893765379020048,3.9643181818181814,0.0004677198731900201,102.1,10.9,51.1,25.37612223625183
167.9,149.7,0.00017060360441469106,0.020684896196069252,3.9523863636363634,0.0007911504902967685,47.6,0.0,107.1,25.37612223625183
197.2,90.2,0.0002885723329050495,0.005033646763611418,3.946931818181819,0.0004395817358133921,100.0,8.8,50.4,25.37612223625183
168.4,139.8,0.0001303395071626229,0.017649013360194598,3.931704545454545,0.0006598099079684609,41.0,0.0,108.7,25.37612223625183
208.2,72.1,0.000347860475998597,0.0015130468931511965,3.9256818181818183,0.00039325188279313287,92.0,11.9,28.5,25.37612223625183
186.7,135.6,0.0001959840785900131,0.017313704816486038,3.874545454545454,0.0007153952230845943,51.2,0.0,103.4,25.37612223625183
219.7,83.4,0.00038186108720396594,0.005794506102453525,3.8767045454545452,0.0005556962702775716,87.3,8.6,54.1,25.37612223625183
202.8,116.6,0.0001834110532421883,0.013186811801097159,3.8334090909090905,0.0005790154072751032,54.4,0.0,95.0,25.37612223625183
225.2,76.0,0.00039972181960916067,0.0040037733603123515,3.8634090909090917,0.0005198350204185312,106.1,11.6,42.9,25.37612223625183
189.6,139.2,0.00021450157602854797,0.01855137526965272,3.8365909090909094,0.0007710428341181295,49.4,0.0,101.3,25.37612223625183
219.5,87.3,0.00035727824029071353,0.004217455800345271,3.870909090909091,0.00048380191430107166,92.9,9.7,48.3,25.37612223625183
199.4,131.9,0.0004234581196097739,0.004166526867125467,3.926022727272728,0.0005484539256235381,96.5,11.9,36.9,25.37612223625183
174.6,191.5,0.00010013611026892517,0.02907658082973838,3.9615909090909094,0.0009724335351610766,26.0,0.0,128.3,25.37612223625183
229.5,89.2,0.0004304245386367694,0.00395035854787545,3.999659090909091,0.0005489352950730329,103.3,9.1,47.0,25.37612223625183
196.2,145.5,0.00030781741246674934,0.004869140767897321,4.101363636363636,0.000453891635503669,93.0,12.1,36.3,25.37612223625183
167.6,202.2,7.944117023820011e-05,0.030726073644630526,4.092499999999999,0.0010012233795771157,22.0,0.0,133.2,25.37612223625183
223.5,91.0,0.0003936646637530797,0.005199044117314757,4.128068181818183,0.0005496359872725223,97.6,8.7,50.7,25.37612223625183
196.5,137.9,0.0001440808188006339,0.017444845448519722,4.113863636363637,0.0006674261822562256,40.9,0.0,107.6,25.37612223625183
235.7,71.2,0.00042945944341305474,0.001419205,4.16590909090909,0.0004720355934130548,110.1,12.3,28.4,25.37612223625183
194.1,152.9,0.00023551118475002478,0.017748170767062914,4.170454545454545,0.0007679563077619123,51.1,1.3,98.1,25.37612223625183
226.9,105.9,0.0003473120301724869,0.008053940356685342,4.211818181818182,0.0005889302408730471,86.5,9.5,59.4,25.37612223625183
210.2,133.0,0.00022945114997877163,0.014889976402981609,4.208749999999999,0.0006761504420682198,61.8,2.0,94.1,25.37612223625183
227.9,100.7,0.0003137880502273033,0.002648924386316645,4.203636363636364,0.0003932557818168026,90.8,14.5,31.3,25.37612223625183
201.4,160.2,0.00019965329711635273,0.022195564874638113,4.21,0.0008655202433554962,58.1,0.0,116.0,25.37612223625183
222.0,102.3,0.00033808447994255846,0.00494755893714821,4.214318181818181,0.00048651124805700475,91.9,11.4,45.7,25.37612223625183
197.0,148.5,0.0001622023853298132,0.019512652978874927,4.147840909090909,0.000747581974696061,53.4,0.0,113.4,25.37612223625183
222.8,88.5,0.0004129764818139181,0.0042412516850945745,4.17375,0.0005402140323667555,88.7,11.5,41.8,25.37612223625183
201.9,135.4,0.00032152229617180125,0.006934499913041935,4.205909090909091,0.0005295572935630593,82.0,10.6,48.1,25.37612223625183
193.4,169.3,0.000141612960165485,0.02217331540673729,4.238863636363636,0.0008068124223676037,54.5,2.5,108.0,25.37612223625183
220.1,115.8,0.0003006463772016694,0.009261170354414759,4.231704545454544,0.0005784814878341121,92.2,9.0,63.6,25.37612223625183
196.3,144.4,0.00014578763546528687,0.018687113202024874,4.205681818181818,0.000706401031526033,57.5,0.0,110.5,25.37612223625183
218.5,91.4,0.00035293402462777606,0.004276145192189791,4.201704545454545,0.0004812183803934697,98.5,11.8,41.9,25.37612223625183
191.7,148.0,0.0001993557763975349,0.018172501747415144,4.18715909090909,0.0007445308288199892,48.8,2.5,98.7,25.37612223625183
217.7,98.1,0.00032167636675884895,0.006974947241789042,4.1463636363636365,0.0005309247840125203,91.0,6.6,62.4,25.37612223625183
199.0,126.7,0.00020346793435765883,0.01352582105627595,4.128863636363636,0.0006092425660459372,77.4,1.8,92.5,25.37612223625183
197.3,111.6,0.0002691178930603226,0.004150046149147412,4.126818181818182,0.0003936192775347449,80.3,13.3,36.6,25.37612223625183
188.4,155.3,0.00016768845281423415,0.021102897079922082,4.125,0.0008007753652118966,49.0,0.0,116.0,25.37612223625183
221.4,88.3,0.0003857472807224766,0.0043358659652268945,4.118522727272728,0.0005158232596792834,103.9,11.1,42.2,25.37612223625183
181.6,150.0,0.0001623390330069499,0.020160541261734378,4.047386363636363,0.0007671552708589811,44.0,0.0,108.9,25.37612223625183
215.0,85.1,0.0003738157495269355,0.004555244814743705,4.028863636363636,0.0005104730939692467,91.6,8.7,49.3,25.37612223625183
192.2,127.4,0.00019883862019795594,0.012931570765913314,3.9936363636363637,0.0005867857431753554,61.9,1.5,90.4,25.37612223625183
210.8,98.9,0.00035187101426474956,0.005778646799460523,4.017954545454545,0.0005252304182485652,83.6,9.0,50.3,25.37612223625183
199.1,132.2,0.0003768870072663268,0.004563335181525838,4.035568181818181,0.0005137870627121019,103.8,10.0,41.9,25.37612223625183
161.1,194.1,4.999908494366234e-05,0.028660782825804178,4.022386363636364,0.0009098225697177876,35.6,0.0,130.8,25.37612223625183
205.3,98.9,0.0003141068378253033,0.004213508851073889,4.028977272727273,0.00044051210335751997,103.3,11.3,41.1,25.37612223625183
170.4,161.1,0.00014627138068657694,0.022392310025820008,4.021022727272727,0.0008180406814611771,42.9,0.0,116.1,25.37612223625183
214.0,87.9,0.000361496055373504,0.0046456438619914935,4.001477272727273,0.0005008653712332489,86.8,9.0,49.3,25.37612223625183
201.1,125.4,0.0003361884205270701,0.005060370878548051,4.047272727272727,0.00048799954688351154,102.9,10.4,45.8,25.37612223625183
167.5,182.5,7.546009965521897e-05,0.026313924894440073,4.017954545454545,0.0008648778464884212,32.6,0.0,126.5,25.37612223625183
217.2,88.6,0.0003275706934559653,0.002385759769450666,4.0585227272727264,0.00039914348653948527,93.3,14.1,29.6,25.37612223625183
183.5,152.3,0.00022112631525340304,0.020001602688844967,4.054659090909091,0.0008211743959187521,53.3,2.3,101.7,25.37612223625183
212.3,103.9,0.0003267349523468094,0.007546508626635182,4.079886363636364,0.0005531302111458648,87.1,8.3,59.4,25.37612223625183
200.3,131.6,0.0003513773035553117,0.003102032811793499,4.122159090909092,0.00044443828790911665,84.5,12.7,33.2,25.37612223625183
185.6,182.9,9.560582971273406e-05,0.02623656515409011,4.083522727272727,0.0008827027843354372,41.6,0.0,127.0,25.37612223625183
223.7,97.5,0.0003449256437577362,0.006148722442012006,4.124318181818182,0.0005293873170180962,96.8,9.3,54.3,25.37612223625183
200.1,140.0,0.00035839767335638854,0.0064535553739463,4.156818181818182,0.0005520043345747774,82.9,10.1,48.9,25.37612223625183
186.1,174.0,8.880798736579736e-05,0.024811262066318493,4.1798863636363635,0.0008331458493553521,41.7,0.0,121.2,25.37612223625183
227.7,94.5,0.0004188499601302417,0.0027181741090547815,4.206022727272727,0.0005003951834018851,92.1,11.9,36.9,25.37612223625183
199.8,149.7,0.0001594904471916729,0.019666077348666006,4.164204545454545,0.0007494727676516531,52.3,0.0,114.4,25.37612223625183
225.6,87.6,0.0004205688638818015,0.003108670005976589,4.209090909090909,0.0005138289640610992,98.3,12.0,36.6,25.37612223625183
196.0,149.3,0.00022197652069798774,0.018118116979915697,4.1973863636363635,0.0007655200300954586,58.9,1.8,98.3,25.37612223625183
