local_queue,uav_queue,energy_user,energy_uav,delay,weightedE,off_b,local_a,remote_c,time
101.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.93043804168701
203.6,0.0,0.0003915675706766506,0.0,1.987,0.0003915675706766506,73.2,13.9,0.0,122.93043804168701
217.5,73.2,0.0004584825511422874,0.0,2.4335,0.0004584825511422874,80.8,15.5,0.0,122.93043804168701
223.3,154.0,0.00016361760398934654,0.024293249957943092,2.6952,0.0008924151027276392,26.3,3.0,97.4,122.93043804168701
291.3,82.9,0.0006003933723290665,0.0010636875,2.9733333333333336,0.0006323039973290665,77.4,18.5,15.0,122.93043804168701
291.1,145.3,0.0005276035849961846,0.002717647853116477,3.6213333333333333,0.0006091330205896788,67.6,15.1,32.0,122.93043804168701
309.7,180.9,0.00020975928381873382,0.025114247645532255,4.070166666666666,0.0009631867131847015,49.7,3.0,114.8,122.93043804168701
357.1,115.8,0.0006379164047628704,0.004239097675609743,4.452333333333334,0.0007650893350311628,80.3,21.1,30.9,122.93043804168701
354.8,165.2,0.0007688558160695449,0.0015126882094169615,4.796,0.0008142364623520536,74.8,23.7,16.7,122.93043804168701
360.2,223.3,0.0002864017856194611,0.036663944225174654,5.092166666666667,0.0013863201123747006,44.3,3.5,126.2,122.93043804168701
410.5,141.4,0.0009492407424448,0.002228900745318193,5.379166666666667,0.0010161077648043458,82.7,25.3,19.1,122.93043804168701
403.6,205.0,0.0006644522682189931,0.015079618350699316,5.616833333333334,0.0011168408187399725,61.3,19.0,50.8,122.93043804168701
417.7,215.5,0.0008815775467301709,0.002892400543568941,5.973333333333334,0.0009683495630372392,92.7,26.0,20.9,122.93043804168701
399.5,287.3,0.0003560826721206971,0.04635288344765812,6.194666666666667,0.001746669175550441,46.9,6.7,127.8,122.93043804168701
446.4,206.4,0.0009019561428521882,0.0056070286032608085,6.3838333333333335,0.0010701670009500125,84.4,22.5,34.3,122.93043804168701
440.5,256.5,0.00031947669260088443,0.039476302811036805,6.5711666666666675,0.0015037657769319886,51.1,3.6,134.9,122.93043804168701
491.6,172.7,0.0008697683725292596,0.008435825955163526,6.718166666666667,0.0011228431511841656,81.3,20.9,47.5,122.93043804168701
490.3,206.5,0.0006091897812358067,0.00216,6.914333333333333,0.0006739897812358068,59.8,32.0,12.0,122.93043804168701
496.6,254.3,0.00047805722034709815,0.044428289576377435,6.962666666666666,0.0018109059076384213,69.5,3.8,134.8,122.93043804168701
526.8,189.0,0.0009608869738563029,0.009283367383487054,7.105333333333334,0.0012393879953609146,87.5,21.3,49.0,122.93043804168701
510.9,227.5,0.0011742686704893067,0.003485540852712877,7.255833333333333,0.0012788348960706929,92.1,28.4,22.2,122.93043804168701
489.9,297.4,0.0003919542185884978,0.05425685628753021,7.3785,0.002019659907214404,50.6,3.8,147.1,122.93043804168701
537.0,200.9,0.0010011296314423024,0.009531228525486716,7.509333333333333,0.0012870664872069038,88.8,21.3,49.0,122.93043804168701
534.6,240.7,0.001043194364755313,0.00809636557270621,7.618333333333334,0.001286085331936499,80.7,25.5,38.7,122.93043804168701
533.6,282.7,0.0004268665581180104,0.04439813832308801,7.711666666666666,0.0017588107078106506,70.7,3.3,141.1,122.93043804168701
559.5,212.3,0.0011577762072866441,0.004940829037817028,7.834333333333333,0.0013060010784211548,90.5,30.5,25.0,122.93043804168701
534.2,277.8,0.0006255680869780747,0.043719262623923234,7.828166666666666,0.0019371459656957715,59.9,12.2,115.4,122.93043804168701
561.3,222.3,0.0011757153291671102,0.008020864296106706,7.957333333333333,0.0014163412580503114,86.9,25.5,38.5,122.93043804168701
544.7,270.7,0.0011097252734580314,0.005882428225404777,8.095666666666666,0.0012861981202201749,85.9,30.0,26.6,122.93043804168701
528.3,330.0,0.0005011564624243345,0.052751522526755135,8.099499999999999,0.0020837021382269882,58.2,6.7,135.4,122.93043804168701
565.8,252.8,0.0012215785067287682,0.0058177972835560705,8.244833333333334,0.0013961124252354503,81.8,30.3,26.4,122.93043804168701
550.8,308.2,0.00045774696596550147,0.05446382166693805,8.234333333333332,0.0020916616159736426,53.7,4.2,148.6,122.93043804168701
592.4,213.3,0.0014770499807296518,0.004358638074244432,8.349,0.0016078091229569844,75.9,30.0,23.9,122.93043804168701
587.1,265.3,0.0008097733636372503,0.004290828704800145,8.493833333333335,0.0009384982247812547,79.3,34.9,15.1,122.93043804168701
572.8,329.5,0.0006122049649420396,0.06300680680937376,8.495000000000001,0.002502409169223252,65.8,8.3,135.0,122.93043804168701
598.7,260.3,0.0008500181832074882,0.0352675196429517,8.544166666666667,0.0019080437724960393,68.2,15.8,95.2,122.93043804168701
614.8,233.3,0.0011593421437015073,0.013088603790048314,8.567333333333332,0.0015520002574029566,85.6,27.5,45.4,122.93043804168701
599.4,273.5,0.001302381121304264,0.0065678335439928025,8.737999999999998,0.001499416127624048,78.2,26.3,36.1,122.93043804168701
592.5,315.6,0.0012730877779190107,0.007849959006545375,8.889,0.001508586548115372,96.1,31.0,29.3,122.93043804168701
560.6,382.4,0.0004876394289564766,0.0650078807793372,8.861666666666666,0.0024378758523365923,55.3,8.0,145.3,122.93043804168701
593.5,292.4,0.0005758534414578227,0.044704082166862856,8.841666666666665,0.0019169759064637086,75.1,7.9,129.4,122.93043804168701
608.9,238.1,0.0008640383677509739,0.00216,8.931166666666668,0.000928838367750974,68.5,36.0,12.0,122.93043804168701
607.2,294.6,0.0007838105845992205,0.04674911126049629,8.932166666666665,0.002186283922414109,68.2,12.3,116.0,122.93043804168701
626.7,246.8,0.0013062430578025727,0.010711343492453713,8.918666666666667,0.001627583362576184,93.2,26.9,42.2,122.93043804168701
602.2,297.8,0.0005677750520989998,0.04724194614606129,8.775166666666667,0.001985033436480838,70.6,3.8,141.2,122.93043804168701
629.7,227.2,0.0013303023391802733,0.0073697443780379,8.7865,0.0015513946705214107,83.3,27.7,37.5,122.93043804168701
619.7,273.0,0.0005737111858580232,0.04651522446085195,8.776833333333334,0.0019691679196835814,71.1,4.7,141.8,122.93043804168701
638.9,202.3,0.0014869686998786348,0.005743174904987867,8.748500000000002,0.0016592639470282707,84.8,32.1,26.3,122.93043804168701
624.0,260.8,0.0015276863498834548,0.003615345370381251,8.843333333333334,0.0016361467109948923,94.7,31.5,22.6,122.93043804168701
597.5,332.9,0.0005459677195448937,0.06329355410721257,8.806666666666668,0.0024447743427612714,59.7,8.9,143.2,122.93043804168701
628.6,249.4,0.001296477586561236,0.010354767632114802,8.896666666666667,0.0016071206155246803,97.9,27.3,42.0,122.93043804168701
605.6,305.3,0.001235525169129161,0.01098875406332441,8.974,0.0015651877910288932,93.2,26.7,41.3,122.93043804168701
581.9,357.2,0.0004131492736773082,0.06331310007869828,9.029166666666667,0.0023125422760382564,56.0,4.1,158.3,122.93043804168701
619.4,254.9,0.0007487315772499766,0.03454767845668562,8.974333333333334,0.001785161930950545,74.7,11.6,109.6,122.93043804168701
631.9,220.0,0.0008524968518940502,0.023708984744198455,8.829833333333333,0.001563766394220004,78.5,11.6,96.8,122.93043804168701
642.0,201.7,0.0013361579551961493,0.008000915514480633,8.820833333333335,0.0015761854206305683,76.2,28.2,38.3,122.93043804168701
633.0,239.6,0.0013629813935350868,0.006482291124426519,8.827500000000002,0.0015574501272678826,85.2,32.3,27.3,122.93043804168701
617.4,297.5,0.000641102022755293,0.05197858867222026,8.721,0.0022004596829219005,64.6,8.9,134.2,122.93043804168701
647.3,227.9,0.0009470210287311797,0.00232195934479969,8.807500000000001,0.0010166798090751705,76.9,36.8,12.3,122.93043804168701
633.7,292.5,0.0009239017350376165,0.04676407832918178,8.892999999999999,0.0023268240849130695,71.4,17.0,102.1,122.93043804168701
641.4,261.8,0.0014293742803850892,0.0091090516126717,9.043000000000001,0.0017026458287652403,85.9,26.6,40.2,122.93043804168701
626.2,307.5,0.0005991761824170317,0.05125404070592514,9.072166666666666,0.002136797403594786,72.7,4.2,145.5,122.93043804168701
655.4,234.7,0.0017084332991114948,0.002200123203932646,9.114500000000001,0.0017744369952294738,76.9,37.0,12.1,122.93043804168701
640.8,299.5,0.0007499109050417669,0.056085657396150825,9.15933333333333,0.002432480626926291,69.5,8.8,133.1,122.93043804168701
666.2,235.9,0.0016206713426013379,0.004572624351175359,9.1935,0.0017578500731365986,95.1,32.3,24.4,122.93043804168701
640.1,306.6,0.0008501766081183682,0.042551922612109064,9.233666666666668,0.00212673428648164,56.6,11.8,111.3,122.93043804168701
675.4,251.9,0.0018432419643587643,0.0019245008972987535,9.300999999999998,0.001900976991277727,82.7,37.3,11.5,122.93043804168701
651.0,323.1,0.0009856710537097986,0.04939692519855634,9.418833333333334,0.002467578809666489,65.7,15.5,101.1,122.93043804168701
673.1,287.7,0.0016458173516007845,0.005647496895331935,9.512166666666667,0.0018152422584607423,91.9,32.5,26.2,122.93043804168701
642.9,353.4,0.00046202504291932594,0.0734322692360494,9.547833333333335,0.002664993120000807,56.2,0.0,174.0,122.93043804168701
687.9,235.6,0.0017284277756921458,0.00381064036325773,9.583166666666667,0.0018427469865898779,80.8,33.2,23.0,122.93043804168701
674.5,293.4,0.000558946373909195,0.05471218074748533,9.553,0.0022003117963337545,67.8,0.0,159.4,122.93043804168701
707.4,201.8,0.0018589800799789,0.0012750831490679492,9.521,0.0018972325744509382,69.8,38.0,10.1,122.93043804168701
693.4,261.5,0.0009401068643701456,0.04029141340539258,9.472333333333333,0.002148849266531923,67.6,12.7,107.7,122.93043804168701
710.2,221.4,0.0015314759846791553,0.007569323225358186,9.418666666666667,0.0017585556814399012,96.5,29.9,37.8,122.93043804168701
684.0,280.1,0.001412082933614316,0.0026359600380808897,9.568,0.0014911617347567424,76.9,38.0,12.8,122.93043804168701
668.9,344.2,0.0006681378971578325,0.06668626777592997,9.558,0.0026687259304357313,70.7,4.0,151.7,122.93043804168701
698.7,263.2,0.0017386976460251502,0.00441707288951939,9.7135,0.0018712098327107317,109.0,33.3,24.0,122.93043804168701
654.3,348.2,0.0017271150726143297,0.003926492772348215,9.871166666666667,0.0018449098557847762,90.9,31.3,23.2,122.93043804168701
633.6,415.9,0.0005615137540571652,0.07670910519958467,9.983166666666667,0.002862786910044706,44.0,8.3,152.3,122.93043804168701
691.2,307.6,0.0014623152408363587,0.010266541571604375,10.088666666666667,0.0017703114879844897,96.3,29.0,41.7,122.93043804168701
665.2,362.2,0.0014010000990456013,0.004290828704800145,10.1895,0.0015297249601896054,89.9,37.0,15.1,122.93043804168701
636.6,437.0,0.0005147835130405096,0.09384522521364953,10.246333333333334,0.003330140269449995,67.8,4.3,175.3,122.93043804168701
666.5,329.5,0.0005501203155573928,0.06595743832611485,10.121,0.002528843465340838,68.4,0.0,168.7,122.93043804168701
698.1,229.2,0.001519376976509807,0.009406407096060401,9.977666666666666,0.0018015691893916192,93.2,28.7,40.7,122.93043804168701
681.8,281.7,0.000740973779118283,0.047093457434478674,9.847999999999999,0.0021537775021526436,62.9,8.6,130.6,122.93043804168701
707.0,214.0,0.0013867605902865992,0.012903211864960473,9.7045,0.0017738569462354137,94.7,24.9,53.8,122.93043804168701
686.4,254.9,0.0015281729416597519,0.006823950003222551,9.543666666666667,0.0017328914417564286,90.8,28.6,36.5,122.93043804168701
667.9,309.2,0.0005153171619716121,0.05758972373395399,9.4055,0.002243008873990232,77.3,0.0,165.1,122.93043804168701
691.7,221.4,0.0015783276663400147,0.006112817175990453,9.442833333333335,0.0017617121816197283,105.3,33.8,26.6,122.93043804168701
649.6,300.1,0.0006652439782372922,0.054988068192011616,9.344999999999999,0.0023148860239976406,62.6,4.1,144.2,122.93043804168701
686.3,218.5,0.0014073588944799138,0.00862488833419334,9.366833333333334,0.0016661055445057141,84.5,24.3,48.0,122.93043804168701
679.1,255.0,0.0006045034741000925,0.04373965563270306,9.271666666666668,0.0019166931430811842,76.9,0.0,149.3,122.93043804168701
701.6,182.6,0.0014267788310209002,0.008637783792857989,9.164000000000001,0.00168591234480664,99.1,25.1,47.8,122.93043804168701
678.6,233.9,0.0009261129843900666,0.02750795531648288,9.148,0.0017513516438845528,86.2,12.1,100.2,122.93043804168701
683.6,219.9,0.0006664099818113843,0.03459485170372548,9.001999999999999,0.0017042555329231488,85.5,0.0,139.2,122.93043804168701
695.9,166.2,0.001397368330763961,0.00811613221915133,8.974999999999998,0.001640852297338501,99.2,25.4,47.0,122.93043804168701
670.2,218.4,0.0015032365118112638,0.00634952572492962,8.958833333333331,0.0016937222835591524,93.6,28.5,35.2,122.93043804168701
647.6,276.8,0.0006404101149914665,0.042414661668443515,8.962333333333333,0.001912849965044772,76.3,4.3,137.7,122.93043804168701
670.9,215.4,0.0016190623659427064,0.0034223250361060573,8.995333333333333,0.001721732117025888,92.9,33.2,22.2,122.93043804168701
646.2,286.1,0.0007162883193501406,0.04595089467052012,8.979333333333335,0.0020948151594657443,65.0,8.5,127.8,122.93043804168701
670.6,223.3,0.0014995545475665422,0.007059536927472065,9.101333333333333,0.0017113406553907044,101.8,33.1,28.1,122.93043804168701
638.3,297.0,0.0007199089875773951,0.05386807963198259,9.107833333333334,0.0023359513765368726,61.9,9.0,133.1,122.93043804168701
666.7,225.8,0.001495744236851127,0.0018861394659589765,9.137333333333332,0.0015523284208298963,89.7,37.0,11.5,122.93043804168701
638.1,304.0,0.0007795310684317431,0.058934983340178236,9.168000000000001,0.0025475805686370908,70.2,8.8,130.9,122.93043804168701
661.4,243.3,0.001708000810804183,0.00415442533301235,9.1935,0.0018326335707945537,89.2,31.6,23.7,122.93043804168701
638.8,308.8,0.0009067246882678043,0.0426963321223518,9.261166666666668,0.0021876146519383584,56.3,16.7,97.9,122.93043804168701
667.3,267.2,0.0013587219251023912,0.003165196366484833,9.335833333333335,0.0014536778160969361,84.3,37.2,13.6,122.93043804168701
642.2,337.9,0.0006489874081571929,0.07051707927010364,9.384166666666669,0.002764499786260302,62.1,4.8,154.4,122.93043804168701
675.9,245.6,0.0010404214151229327,0.03455157463518197,9.3365,0.0020769686541783914,67.8,16.9,94.2,122.93043804168701
694.3,219.2,0.0013953291807695567,0.011187052278281612,9.394333333333334,0.0017309407491180053,94.7,24.2,52.0,122.93043804168701
677.5,261.9,0.0018338152009602447,0.001606788411281416,9.466666666666667,0.0018820188532986872,82.0,37.4,10.9,122.93043804168701
658.0,333.0,0.0007757615409174424,0.05706019987005353,9.493666666666666,0.0024875675370190477,68.7,7.9,133.7,122.93043804168701
682.7,268.0,0.0009561429844307829,0.03420620374667771,9.420666666666667,0.001982329096831114,76.1,12.3,104.8,122.93043804168701
697.0,239.3,0.0015658393805750045,0.0072139723493670205,9.501500000000002,0.0017822585510560152,93.4,29.0,36.9,122.93043804168701
674.2,295.8,0.0006346896355445923,0.050095472333582504,9.511,0.0021375538055520673,71.5,4.6,145.7,122.93043804168701
697.6,221.6,0.0008784006413154166,0.02845342046208631,9.439499999999999,0.0017320032551780059,80.7,8.7,112.7,122.93043804168701
706.9,189.6,0.0013008929309020652,0.011751972900902167,9.319,0.0016534521179291304,83.5,20.7,61.3,122.93043804168701
706.9,211.8,0.0010592909875012757,0.0028087765644051717,9.344666666666667,0.0011435542844334308,85.7,38.5,13.1,122.93043804168701
681.7,284.4,0.0010480822526264448,0.048687973187162566,9.360333333333333,0.0025087214482413214,70.5,17.7,101.5,122.93043804168701
692.3,253.4,0.0006866026077551738,0.04587699445625383,9.237833333333333,0.002062912441442789,74.7,0.0,146.6,122.93043804168701
715.0,181.5,0.0016813132251020906,0.004304482989047091,9.268833333333333,0.0018104477147735034,95.6,34.4,24.0,122.93043804168701
684.7,253.1,0.0017875504986142117,0.004132152704637253,9.407,0.001911515079753329,91.3,32.3,23.6,122.93043804168701
658.6,320.8,0.0007321171934926501,0.0538592558156352,9.445166666666667,0.002347894867961706,54.7,8.9,130.8,122.93043804168701
696.9,244.7,0.0018390930547773758,0.003378194524748225,9.483166666666666,0.0019404388905198224,89.1,32.9,22.1,122.93043804168701
677.2,311.7,0.0007949932969685371,0.04666702772995001,9.518,0.0021950041288670372,70.3,12.8,116.2,122.93043804168701
700.8,265.8,0.0017312359464515675,0.003710126285479536,9.704666666666666,0.0018425397350159537,88.6,33.6,22.7,122.93043804168701
676.8,331.7,0.0017980003540403154,0.002260767681020007,9.899166666666668,0.0018658233844709156,95.0,36.9,12.2,122.93043804168701
640.0,414.5,0.0005527308302226644,0.08886920331670642,9.900833333333335,0.0032188069297238568,57.9,4.4,169.5,122.93043804168701
677.5,302.9,0.0005936853196515994,0.059236205656733196,9.858833333333333,0.0023707714893535952,77.1,0.0,160.6,122.93043804168701
697.0,219.4,0.0006982434747735661,0.035725931881529026,9.676333333333332,0.001770021431219437,76.9,0.0,137.6,122.93043804168701
720.7,158.7,0.0016800938716936542,0.002466840834691955,9.614833333333333,0.0017540990967344129,88.9,38.9,12.5,122.93043804168701
694.6,235.1,0.0011949978502776924,0.03949674528219633,9.472166666666665,0.0023799002087435818,72.1,17.5,85.7,122.93043804168701
701.4,221.5,0.0011754815781860732,0.028626369351883774,9.244666666666667,0.0020342726587425863,72.2,16.9,84.6,122.93043804168701
708.9,209.1,0.001749326107743233,0.005101924863807061,9.205333333333332,0.001902383853657445,104.7,33.6,25.3,122.93043804168701
668.3,288.5,0.0005922168014206881,0.057026461475287685,9.178833333333333,0.002303010645679318,60.0,0.0,154.7,122.93043804168701
706.7,193.8,0.0009292675543424269,0.025791041404976917,9.184000000000001,0.0017029987964917348,83.6,8.7,104.6,122.93043804168701
709.7,172.8,0.0017990942340371044,0.0032864029653317207,9.167666666666666,0.0018976863229970564,85.1,33.8,21.9,122.93043804168701
683.9,236.0,0.0008256276385204635,0.03671347074254615,9.117166666666668,0.0019270317607968472,76.9,9.3,117.3,122.93043804168701
697.0,195.6,0.0018695264640966771,0.0015887008435732544,9.157166666666667,0.0019171874894038752,77.6,38.1,10.8,122.93043804168701
