local_queue,uav_queue,energy_user,energy_uav,delay,weightedE,off_b,local_a,remote_c
0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0
185.3,0.0,0.008368385273733788,0.0,2.117666666666667,0.008368385273733788,108.2,41.5,0.0
199.4,108.2,0.006234900097170616,0.05913408375,3.0548888888888888,0.012148308472170615,69.6,10.1,90.3
270.6,87.5,0.00867088325545963,0.024126276250000002,3.8921666666666668,0.01108351088045963,120.3,10.0,87.5
249.3,120.3,0.009707233473486097,0.006936133750000001,2.806133333333333,0.0104008468484861,102.4,61.1,28.1
202.3,194.6,0.004114222829138516,0.11909996750000003,4.379040261630477,0.016024219579138518,50.4,10.0,169.0
277.4,76.0,0.008686154796799687,0.011715820000000002,4.329035251656289,0.009857736796799688,102.4,20.0,57.8
298.8,120.6,0.011139387922121694,0.010432791250000002,3.0940017744581456,0.012182667047121693,105.1,69.6,41.3
277.9,184.4,0.006269079128897211,0.12130344000000004,4.460084991303815,0.018399423128897214,73.5,20.0,163.2
305.2,94.7,0.011068810057737837,0.00430368875,2.9983504338394793,0.011499178932737837,95.2,80.0,15.1
279.8,174.8,0.007925840476303011,0.08937032750000003,5.033421234311595,0.016862873226303015,101.9,0.0,139.6
321.0,137.1,0.0114957120323082,0.006607386250000001,3.539102938187772,0.0121564506573082,115.5,60.0,43.1
330.3,209.5,0.009262960823741841,0.15047545874999999,4.615846652918206,0.024310506698741845,101.9,20.0,181.5
364.6,129.9,0.011060169417424796,0.009498273750000003,3.404779596957603,0.012009996792424796,113.0,70.0,30.9
356.7,212.0,0.007784784074158195,0.11658337000000003,4.524163462192544,0.019443121074158198,68.7,30.0,147.8
402.6,132.9,0.011749893096493727,0.0027150100000000003,3.4985913368906223,0.012021394096493726,108.6,70.0,23.0
338.9,218.5,0.006423170163145445,0.12713421250000004,4.843798185475571,0.01913659141314545,75.6,18.3,168.8
394.5,125.3,0.012008487859095732,0.00934710625,3.34151935874988,0.012943198484095733,98.2,80.0,30.5
350.3,193.0,0.007470139968267177,0.08294844375000002,5.114756305518101,0.01576498434326718,82.5,20.0,122.7
362.2,152.8,0.008508654900830203,0.056197932500000006,5.2639455909708,0.014128448150830203,120.1,10.0,152.8
388.1,120.1,0.009967817638201764,0.01773057375,4.4284422886919215,0.011740875013201766,103.3,40.0,78.3
372.4,145.1,0.010153713314875945,0.06213665,5.324695687985054,0.016367378314875947,123.6,10.0,130.6
389.0,138.1,0.011276171926073619,0.015718343750000002,4.162119334241757,0.01284800630107362,109.5,50.0,67.9
373.9,179.7,0.00786828457036275,0.08397022125,5.6916637501996465,0.016265306695362754,110.3,0.0,179.7
425.5,110.3,0.011486724333884134,0.0100318475,4.007852997010192,0.012489909083884133,115.5,60.0,50.2
436.7,175.6,0.009060387266727315,0.12345147250000003,5.1885032211969815,0.021405534516727318,104.0,20.0,147.8
431.7,131.8,0.011744447481270414,0.012422735,3.8382012577466442,0.012986720981270416,104.7,70.0,44.2
412.3,192.3,0.008152542791479577,0.12430606500000001,5.786103746404312,0.02058314929147958,108.8,0.0,177.6
479.3,123.5,0.011501810004240071,0.012959167499999999,4.086972094663148,0.012797726754240072,118.0,60.0,43.8
418.4,197.7,0.007930392821016439,0.140456925,5.838362722129903,0.021976085321016442,104.1,0.0,194.4
445.3,107.4,0.010314013299059748,0.00993337625,4.39285429958848,0.011307350924059748,105.9,50.0,41.5
424.7,171.8,0.008547769076433547,0.07229853125,5.293992627002641,0.015777622201433545,96.3,20.0,147.1
458.1,121.0,0.011289228370907855,0.016977080000000002,4.42095594525062,0.012986936370907856,116.8,50.0,59.2
448.1,178.6,0.00901175190990439,0.1007322275,5.920049108537678,0.019084974659904393,118.8,0.0,178.6
484.8,118.8,0.011005838421674895,0.013416943750000002,4.7532497695661595,0.012347532796674896,106.3,40.0,72.5
495.5,152.6,0.009971984650955874,0.04223572625000001,4.766758923287395,0.014195557275955875,100.4,40.0,106.3
507.2,146.7,0.010702563171323908,0.055481115000000004,5.04408981174034,0.016250674671323913,121.0,30.0,114.6
489.4,153.1,0.010475446898650658,0.03504076625000001,5.16970973042981,0.013979523523650658,121.9,30.0,105.7
468.7,169.3,0.009267537413174494,0.044695115,5.273458746818869,0.013737048913174496,100.2,30.0,118.6
517.8,150.9,0.011494553052818669,0.02716119,4.598651252995654,0.01421067205281867,113.5,60.0,70.2
511.0,194.2,0.010061936691779214,0.12812069625000003,5.343325749676692,0.02287400631677922,118.1,30.0,159.3
481.1,153.0,0.011471490167278303,0.019932717500000002,4.496165123585943,0.013464761917278304,112.1,60.0,52.0
460.1,213.1,0.009094051902548006,0.143342655,5.781997410481607,0.02342831740254801,112.9,10.0,198.6
429.3,127.4,0.011756895771189203,0.010298690000000001,4.219980348716759,0.012786764771189202,109.6,70.0,41.8
453.1,195.2,0.0107159728633984,0.11695378875000002,5.37070418664286,0.0224113517383984,120.8,30.0,148.5
451.3,167.5,0.01175889225142514,0.01903896,4.186994381234299,0.01366278825142514,99.6,70.0,37.2
457.2,229.9,0.008253519025434903,0.16291015,6.10412862447709,0.024544534025434904,111.0,0.0,219.2
515.5,121.7,0.011498915688679483,0.014697618750000002,4.480134462358225,0.012968677563679485,114.5,60.0,44.7
469.4,191.5,0.00881995548155645,0.12894317250000004,5.513461606234243,0.02171427273155645,109.4,20.0,167.4
496.9,133.5,0.01149642796579472,0.012707807500000001,4.411018979158571,0.01276720871579472,116.2,70.0,44.6
447.7,205.1,0.007848607944192738,0.12685889375000003,6.14507190489824,0.02053449731919274,98.1,0.0,178.9
499.8,124.3,0.011744326804999322,0.00660750875,4.3081794031509535,0.012405077679999321,105.1,70.0,36.1
468.6,193.3,0.009772498366756992,0.12144028625000003,5.385234699495171,0.02191652699175699,95.8,30.0,148.9
474.6,140.2,0.01149841586453649,0.026736515,4.634216128657274,0.014172067364536491,109.5,60.0,67.6
485.8,182.1,0.011743202315870418,0.0284941375,4.39795963235046,0.01459261606587042,110.9,70.0,52.4
