local_queue,uav_queue,energy_user,energy_uav,delay,weightedE,off_b,local_a,remote_c,time
103.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.28500986099243
207.4,0.0,0.0004768141612172437,0.0,2.04,0.0004768141612172437,99.6,11.5,0.0,206.28500986099243
201.3,99.6,0.0003581885036968018,0.0029186298155127522,2.478,0.00044574739816218435,83.2,12.8,13.3,206.28500986099243
209.7,169.5,0.00025989193199703423,0.0037497733264825494,2.8701999999999996,0.0003723851317915107,68.8,14.8,14.4,206.28500986099243
220.0,223.9,0.00017940080491701626,0.034495379816796005,3.088333333333333,0.0012142621994208965,42.0,2.8,123.2,206.28500986099243
275.2,142.7,0.0004967339436963492,0.006501755124798708,3.293571428571429,0.0006917865974403104,97.8,15.5,42.9,206.28500986099243
254.9,197.6,0.0002619134255592184,0.025790600655675407,3.4316249999999995,0.0010356314452294804,56.3,5.4,106.9,206.28500986099243
292.8,147.0,0.0006207004067505231,0.006596191940525456,3.5867777777777774,0.0008185861649662868,100.5,15.2,43.9,206.28500986099243
279.2,203.6,0.00021209325960655726,0.03171334657768817,3.678,0.0011634936569372024,64.8,0.0,132.7,206.28500986099243
314.2,135.7,0.0006090817906551318,0.006846136415387444,3.782909090909091,0.0008144658831167551,108.8,13.9,51.1,206.28500986099243
289.8,193.4,0.00024353147990538917,0.02879434001043619,4.098272727272727,0.001107361680218475,67.7,0.0,130.0,206.28500986099243
319.5,131.1,0.00057947799064394,0.008364845181387548,4.345909090909091,0.0008304233460855665,118.7,11.1,61.6,206.28500986099243
291.6,188.2,0.0005333953005661799,0.009561916374715377,4.5382727272727275,0.0008202527918076413,110.8,15.2,49.2,206.28500986099243
262.7,249.8,0.00016637074061315546,0.04000443675102976,4.628727272727273,0.0013665038431440479,38.9,3.0,134.6,206.28500986099243
324.6,154.1,0.0006524203162005121,0.007623299923081786,4.692363636363636,0.0008811193138929656,97.7,16.7,45.4,206.28500986099243
307.5,206.4,0.00025779639950580037,0.03205102888902482,4.744363636363637,0.0012193272661765449,56.3,0.0,133.9,206.28500986099243
346.3,128.8,0.0007074011896226945,0.00609523901104785,4.800272727272728,0.0008902583599541299,112.6,17.9,42.7,206.28500986099243
315.3,198.7,0.0007935523257198744,0.004250299541453426,4.917636363636364,0.0009210613119634772,119.0,18.5,31.0,206.28500986099243
282.2,286.7,0.00032458022648757494,0.042751882959070994,4.972272727272728,0.0016071367152597049,56.8,5.3,123.5,206.28500986099243
322.9,220.0,0.00062323926934235,0.0077073904279159,5.0986363636363645,0.0008544609821798272,109.0,19.2,38.1,206.28500986099243
